log_name,fold,expected_scenes,summary_present,summary_complete,summary_failure_count,target_scenes,target_coverage,candidate_rows,candidate_scenes,candidate_valid,gt_exactly_once_rate,candidate_index_valid_rate,metric_rows,metric_scenes,metric_valid,scoring_success_rate
2021.08.31.11.47.30_veh-40_00919_01000,2,27,True,True,0,27,1.0,432,27,True,1.0,1.0,432,27,True,1.0
2021.08.31.11.47.30_veh-40_01146_01347,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.11.47.30_veh-40_01362_01737,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.21.30_veh-40_00056_00155,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.21.30_veh-40_00248_00367,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.21.30_veh-40_00378_00527,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.21.30_veh-40_00538_00638,4,36,True,True,0,36,1.0,576,36,True,1.0,1.0,576,36,True,1.0
2021.08.31.12.21.30_veh-40_00661_00762,3,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.08.31.12.21.30_veh-40_01485_01676,2,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.08.31.12.54.56_veh-40_00024_00106,2,19,True,True,0,19,1.0,304,19,True,1.0,1.0,304,19,True,1.0
2021.08.31.12.54.56_veh-40_00305_00667,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.54.56_veh-40_00725_00909,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.12.54.56_veh-40_00921_01014,0,22,True,True,0,22,1.0,352,22,True,1.0,1.0,352,22,True,1.0
2021.08.31.12.54.56_veh-40_01056_01183,4,38,True,True,0,38,1.0,608,38,True,1.0,1.0,608,38,True,1.0
2021.08.31.13.27.52_veh-40_00058_00145,1,12,True,True,0,12,1.0,192,12,True,1.0,1.0,192,12,True,1.0
2021.08.31.13.27.52_veh-40_00186_00414,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.13.27.52_veh-40_00688_00750,3,23,True,True,0,23,1.0,368,23,True,1.0,1.0,368,23,True,1.0
2021.08.31.13.27.52_veh-40_00869_01319,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.13.27.52_veh-40_01330_01491,3,32,True,True,0,32,1.0,512,32,True,1.0,1.0,512,32,True,1.0
2021.08.31.13.27.52_veh-40_01615_01687,0,35,True,True,0,35,1.0,560,35,True,1.0,1.0,560,35,True,1.0
2021.08.31.14.01.15_veh-40_00304_00384,1,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.08.31.14.01.15_veh-40_00407_00497,2,19,True,True,0,19,1.0,304,19,True,1.0,1.0,304,19,True,1.0
2021.08.31.14.01.15_veh-40_00573_00681,2,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.08.31.14.01.15_veh-40_00692_00977,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.01.15_veh-40_01109_01272,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.01.15_veh-40_01284_01345,1,4,True,True,0,4,1.0,64,4,True,1.0,1.0,64,4,True,1.0
2021.08.31.14.01.15_veh-40_01576_01714,4,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.08.31.14.40.58_veh-40_00016_00084,4,27,True,True,0,27,1.0,432,27,True,1.0,1.0,432,27,True,1.0
2021.08.31.14.40.58_veh-40_00125_00269,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.40.58_veh-40_00285_00456,4,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.08.31.14.40.58_veh-40_00467_00668,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.40.58_veh-40_00679_00892,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.40.58_veh-40_01022_01255,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.14.40.58_veh-40_01268_01618,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.16.37.21_veh-40_00016_00099,3,19,True,True,0,19,1.0,304,19,True,1.0,1.0,304,19,True,1.0
2021.08.31.16.37.21_veh-40_00110_00187,3,26,True,True,0,26,1.0,416,26,True,1.0,1.0,416,26,True,1.0
2021.08.31.16.37.21_veh-40_00198_00265,2,12,True,True,0,12,1.0,192,12,True,1.0,1.0,192,12,True,1.0
2021.08.31.16.37.21_veh-40_00277_00417,0,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.08.31.16.37.21_veh-40_00429_00541,4,31,True,True,0,31,1.0,496,31,True,1.0,1.0,496,31,True,1.0
2021.08.31.16.37.21_veh-40_00554_00733,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.16.37.21_veh-40_00798_00955,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.16.37.21_veh-40_01101_01177,2,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.08.31.16.37.21_veh-40_01247_01379,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.16.37.21_veh-40_01405_01642,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.16.37.21_veh-40_01655_01736,3,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.08.31.17.42.52_veh-40_00389_00526,4,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.08.31.17.42.52_veh-40_00551_00680,3,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.08.31.17.42.52_veh-40_00833_00953,1,18,True,True,0,18,1.0,288,18,True,1.0,1.0,288,18,True,1.0
2021.08.31.17.42.52_veh-40_01033_01313,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.17.42.52_veh-40_01331_01444,1,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.08.31.17.42.52_veh-40_01551_01684,4,32,True,True,0,32,1.0,512,32,True,1.0,1.0,512,32,True,1.0
2021.08.31.18.15.54_veh-40_00038_00199,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.18.15.54_veh-40_00227_00324,3,31,True,True,0,31,1.0,496,31,True,1.0,1.0,496,31,True,1.0
2021.08.31.18.15.54_veh-40_00335_00568,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.18.15.54_veh-40_00579_00980,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.08.31.18.15.54_veh-40_01010_01094,3,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.08.31.18.15.54_veh-40_01143_01496,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.15.03.51_veh-45_00178_00336,0,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.09.14.15.03.51_veh-45_00390_00585,1,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.09.14.16.46.51_veh-45_00149_00900,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.16.46.51_veh-45_02322_02510,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.18.43.41_veh-45_00885_00952,2,29,True,True,0,29,1.0,464,29,True,1.0,1.0,464,29,True,1.0
2021.09.14.18.43.41_veh-45_00965_01195,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.18.43.41_veh-45_01245_01529,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.18.43.41_veh-45_02296_02477,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.18.43.41_veh-45_02503_03013,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.19.46.05_veh-45_01937_02119,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.20.42.30_veh-45_00464_00579,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.20.42.30_veh-45_00805_01078,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.14.20.42.30_veh-45_01097_01242,0,13,True,True,0,13,1.0,208,13,True,1.0,1.0,208,13,True,1.0
2021.09.14.20.42.30_veh-45_01603_01670,2,21,True,True,0,21,1.0,336,21,True,1.0,1.0,336,21,True,1.0
2021.09.15.11.49.23_veh-28_00081_00237,0,25,True,True,0,25,1.0,400,25,True,1.0,1.0,400,25,True,1.0
2021.09.15.11.49.23_veh-28_00280_00506,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.11.49.23_veh-28_00520_00669,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.11.49.23_veh-28_00767_00955,2,36,True,True,0,36,1.0,576,36,True,1.0,1.0,576,36,True,1.0
2021.09.15.11.49.23_veh-28_01108_01493,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.11.49.23_veh-28_01869_02000,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.11.49.23_veh-28_02024_02091,1,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.09.15.11.49.23_veh-28_02192_02253,4,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.09.15.12.32.43_veh-28_00015_00093,3,8,True,True,0,8,1.0,128,8,True,1.0,1.0,128,8,True,1.0
2021.09.15.12.32.43_veh-28_00202_00323,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.12.32.43_veh-28_00417_00527,3,34,True,True,0,34,1.0,544,34,True,1.0,1.0,544,34,True,1.0
2021.09.15.12.32.43_veh-28_00625_00697,0,14,True,True,0,14,1.0,224,14,True,1.0,1.0,224,14,True,1.0
2021.09.15.12.32.43_veh-28_00708_00866,0,48,True,True,0,48,1.0,768,48,True,1.0,1.0,768,48,True,1.0
2021.09.15.12.32.43_veh-28_00973_01056,2,35,True,True,0,35,1.0,560,35,True,1.0,1.0,560,35,True,1.0
2021.09.15.12.32.43_veh-28_01070_01157,2,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.09.15.12.32.43_veh-28_01238_01314,2,46,True,True,0,46,1.0,736,46,True,1.0,1.0,736,46,True,1.0
2021.09.15.12.32.43_veh-28_01410_01501,4,40,True,True,0,40,1.0,640,40,True,1.0,1.0,640,40,True,1.0
2021.09.15.12.32.43_veh-28_01513_01697,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.12.32.43_veh-28_02111_02342,4,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.09.15.13.16.40_veh-28_00088_00157,1,12,True,True,0,12,1.0,192,12,True,1.0,1.0,192,12,True,1.0
2021.09.15.13.16.40_veh-28_00180_00257,4,13,True,True,0,13,1.0,208,13,True,1.0,1.0,208,13,True,1.0
2021.09.15.13.16.40_veh-28_00366_00631,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.16.40_veh-28_00642_01267,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.16.40_veh-28_01343_01432,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.16.40_veh-28_01473_01612,1,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.09.15.13.16.40_veh-28_01817_01902,0,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.09.15.13.16.40_veh-28_02072_02166,1,22,True,True,0,22,1.0,352,22,True,1.0,1.0,352,22,True,1.0
2021.09.15.13.16.40_veh-28_02198_02321,0,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.09.15.13.52.55_veh-39_00016_00122,4,13,True,True,0,13,1.0,208,13,True,1.0,1.0,208,13,True,1.0
2021.09.15.13.52.55_veh-39_00134_00215,0,16,True,True,0,16,1.0,256,16,True,1.0,1.0,256,16,True,1.0
2021.09.15.13.52.55_veh-39_00371_00631,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.52.55_veh-39_00643_00807,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.52.55_veh-39_00818_01335,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.13.52.55_veh-39_01385_01446,2,6,True,True,0,6,1.0,96,6,True,1.0,1.0,96,6,True,1.0
2021.09.15.14.00.15_veh-28_00288_00408,2,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.09.15.14.00.15_veh-28_00420_00578,0,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.09.15.14.00.15_veh-28_00770_00852,4,22,True,True,0,22,1.0,352,22,True,1.0,1.0,352,22,True,1.0
2021.09.15.14.00.15_veh-28_00895_00981,3,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.09.15.14.00.15_veh-28_01274_01543,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.00.15_veh-28_01611_01874,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.00.15_veh-28_01953_02255,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.27.22_veh-39_00038_00414,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.27.22_veh-39_00473_00568,4,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.09.15.14.27.22_veh-39_00580_00654,2,12,True,True,0,12,1.0,192,12,True,1.0,1.0,192,12,True,1.0
2021.09.15.14.27.22_veh-39_00665_00745,4,21,True,True,0,21,1.0,336,21,True,1.0,1.0,336,21,True,1.0
2021.09.15.14.27.22_veh-39_00756_00838,4,7,True,True,0,7,1.0,112,7,True,1.0,1.0,112,7,True,1.0
2021.09.15.14.27.22_veh-39_00868_01125,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.27.22_veh-39_01166_01252,4,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.09.15.14.27.22_veh-39_01281_01346,1,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.09.15.14.27.22_veh-39_01420_01480,4,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.09.15.14.27.22_veh-39_01491_01763,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.50.05_veh-28_00083_00152,0,24,True,True,0,24,1.0,384,24,True,1.0,1.0,384,24,True,1.0
2021.09.15.14.50.05_veh-28_00182_00253,1,16,True,True,0,16,1.0,256,16,True,1.0,1.0,256,16,True,1.0
2021.09.15.14.50.05_veh-28_00389_00508,3,43,True,True,0,43,1.0,688,43,True,1.0,1.0,688,43,True,1.0
2021.09.15.14.50.05_veh-28_00578_00896,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.50.05_veh-28_01187_01281,4,40,True,True,0,40,1.0,640,40,True,1.0,1.0,640,40,True,1.0
2021.09.15.14.50.05_veh-28_01392_01458,0,11,True,True,0,11,1.0,176,11,True,1.0,1.0,176,11,True,1.0
2021.09.15.14.50.05_veh-28_01511_01690,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.14.50.05_veh-28_01740_01833,3,12,True,True,0,12,1.0,192,12,True,1.0,1.0,192,12,True,1.0
2021.09.15.14.50.05_veh-28_02133_02222,4,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.09.15.15.02.19_veh-39_00105_00203,2,20,True,True,0,20,1.0,320,20,True,1.0,1.0,320,20,True,1.0
2021.09.15.15.02.19_veh-39_00214_00558,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.15.02.19_veh-39_00856_01095,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.15.02.19_veh-39_01107_01666,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.15.34.53_veh-28_00030_00128,1,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.09.15.15.34.53_veh-28_00365_00501,0,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.09.15.15.34.53_veh-28_00512_01084,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.15.34.53_veh-28_01133_01234,3,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.09.15.15.34.53_veh-28_01303_01395,3,27,True,True,0,27,1.0,432,27,True,1.0,1.0,432,27,True,1.0
2021.09.15.15.34.53_veh-28_01533_01596,2,14,True,True,0,14,1.0,224,14,True,1.0,1.0,224,14,True,1.0
2021.09.15.15.34.53_veh-28_01639_01805,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.15.34.53_veh-28_01820_02314,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.16.51.15_veh-28_00005_00160,3,48,True,True,0,48,1.0,768,48,True,1.0,1.0,768,48,True,1.0
2021.09.15.16.51.15_veh-28_00176_00329,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.09.15.16.51.15_veh-28_01225_01302,4,39,True,True,0,39,1.0,624,39,True,1.0,1.0,624,39,True,1.0
2021.09.15.16.51.15_veh-28_01468_01533,3,18,True,True,0,18,1.0,288,18,True,1.0,1.0,288,18,True,1.0
2021.09.15.16.51.15_veh-28_01698_01775,2,17,True,True,0,17,1.0,272,17,True,1.0,1.0,272,17,True,1.0
2021.10.01.13.28.54_veh-28_00094_00181,2,14,True,True,0,14,1.0,224,14,True,1.0,1.0,224,14,True,1.0
2021.10.01.13.28.54_veh-28_00405_00547,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.13.28.54_veh-28_00607_00973,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.13.28.54_veh-28_00995_01087,0,31,True,True,0,31,1.0,496,31,True,1.0,1.0,496,31,True,1.0
2021.10.01.13.28.54_veh-28_01098_01337,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.13.28.54_veh-28_01421_01615,0,32,True,True,0,32,1.0,512,32,True,1.0,1.0,512,32,True,1.0
2021.10.01.13.28.54_veh-28_01767_01883,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.15.32.11_veh-28_00025_00097,0,21,True,True,0,21,1.0,336,21,True,1.0,1.0,336,21,True,1.0
2021.10.01.15.32.11_veh-28_00120_00248,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.15.32.11_veh-28_00291_00464,2,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.01.15.32.11_veh-28_00475_00930,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.15.32.11_veh-28_01000_01136,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.15.32.11_veh-28_01178_01392,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.17.52.06_veh-28_00098_00211,4,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.01.17.52.06_veh-28_00327_00427,4,41,True,True,0,41,1.0,656,41,True,1.0,1.0,656,41,True,1.0
2021.10.01.17.52.06_veh-28_00450_00599,0,40,True,True,0,40,1.0,640,40,True,1.0,1.0,640,40,True,1.0
2021.10.01.17.52.06_veh-28_00675_00737,3,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.10.01.17.52.06_veh-28_00748_00952,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.17.52.06_veh-28_01034_01107,4,30,True,True,0,30,1.0,480,30,True,1.0,1.0,480,30,True,1.0
2021.10.01.17.52.06_veh-28_01141_01264,4,28,True,True,0,28,1.0,448,28,True,1.0,1.0,448,28,True,1.0
2021.10.01.17.52.06_veh-28_01289_01353,4,11,True,True,0,11,1.0,176,11,True,1.0,1.0,176,11,True,1.0
2021.10.01.17.52.06_veh-28_01364_01428,2,25,True,True,0,25,1.0,400,25,True,1.0,1.0,400,25,True,1.0
2021.10.01.17.52.06_veh-28_01441_01573,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.17.52.06_veh-28_01622_01687,3,44,True,True,0,44,1.0,704,44,True,1.0,1.0,704,44,True,1.0
2021.10.01.18.26.05_veh-28_00005_00413,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.18.26.05_veh-28_00949_01041,4,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.10.01.18.26.05_veh-28_01081_01159,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.18.26.05_veh-28_01211_01323,1,23,True,True,0,23,1.0,368,23,True,1.0,1.0,368,23,True,1.0
2021.10.01.18.26.05_veh-28_01689_01890,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_00094_00216,2,31,True,True,0,31,1.0,496,31,True,1.0,1.0,496,31,True,1.0
2021.10.01.19.16.42_veh-28_00274_00380,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_00392_00906,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_00917_01499,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_01511_01624,4,37,True,True,0,37,1.0,592,37,True,1.0,1.0,592,37,True,1.0
2021.10.01.19.16.42_veh-28_01731_01935,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_02011_02410,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_02447_02517,1,31,True,True,0,31,1.0,496,31,True,1.0,1.0,496,31,True,1.0
2021.10.01.19.16.42_veh-28_02568_02833,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_02903_03140,3,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.01.19.16.42_veh-28_03215_03296,3,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.10.01.19.16.42_veh-28_03307_03808,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.01.19.16.42_veh-28_03887_04040,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_00058_00321,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_00365_00493,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_00536_00637,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_00648_00744,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_01003_01426,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.03.05_veh-50_01466_01790,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.38.41_veh-50_00014_00429,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.38.41_veh-50_00441_00515,3,45,True,True,0,45,1.0,720,45,True,1.0,1.0,720,45,True,1.0
2021.10.05.04.38.41_veh-50_00576_00721,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.38.41_veh-50_00753_00956,3,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.04.38.41_veh-50_00996_01109,2,33,True,True,0,33,1.0,528,33,True,1.0,1.0,528,33,True,1.0
2021.10.05.06.24.06_veh-50_00021_00383,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.24.06_veh-50_00431_00527,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.24.06_veh-50_00717_01300,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.24.06_veh-50_01311_01409,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.24.06_veh-50_01420_01553,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.24.06_veh-50_01566_01672,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.31.40_veh-52_00005_00342,2,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.31.40_veh-52_00355_00454,3,15,True,True,0,15,1.0,240,15,True,1.0,1.0,240,15,True,1.0
2021.10.05.06.31.40_veh-52_00465_00713,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.31.40_veh-52_00734_01305,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.31.40_veh-52_01316_01565,1,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.31.40_veh-52_01598_02013,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_00025_00261,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_00485_00624,0,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
2021.10.05.06.57.40_veh-50_00665_00857,4,50,True,True,0,50,1.0,800,50,True,1.0,1.0,800,50,True,1.0
