group,model,fold,factor,bin,lower,upper,count,mean_probability,observed_rate
O8,linear,0,collision,4,0.4,0.5,136,0.4464075907188303,0.1029411764705882
O8,linear,0,collision,5,0.5,0.6000000000000001,86,0.5534857213497162,0.2325581395348837
O8,linear,0,collision,6,0.6000000000000001,0.7000000000000001,81,0.6533364285657435,0.3333333333333333
O8,linear,0,collision,7,0.7000000000000001,0.8,198,0.7586552196680897,0.6515151515151515
O8,linear,0,collision,8,0.8,0.9,888,0.8615596499126237,0.8592342342342343
O8,linear,0,collision,9,0.9,1.0,8668,0.9899519973283656,0.9465851407475772
O8,linear,0,ttc,0,0.0,0.1,88203,0.0409123201154984,0.0268244844279673
O8,linear,0,ttc,1,0.1,0.2,23618,0.140751022108903,0.0898890676602591
O8,linear,0,ttc,2,0.2,0.3,9156,0.2435896925826737,0.1852337265181302
O8,linear,0,ttc,3,0.3,0.4,5003,0.3461438023922516,0.2960223865680592
O8,linear,0,ttc,4,0.4,0.5,3202,0.4468788168882296,0.3935040599625234
O8,linear,0,ttc,5,0.5,0.6000000000000001,2156,0.5480242888814665,0.5111317254174397
O8,linear,0,ttc,6,0.6000000000000001,0.7000000000000001,1609,0.6481334131055918,0.6059664387818521
O8,linear,0,ttc,7,0.7000000000000001,0.8,1241,0.7479275913127097,0.6954069298952458
O8,linear,0,ttc,8,0.8,0.9,999,0.85008977113424,0.7287287287287287
O8,linear,0,ttc,9,0.9,1.0,10029,0.9903250404697008,0.962708146375511
O8,linear,1,collision,0,0.0,0.1,119678,0.0477391910100059,0.0016627951670315
O8,linear,1,collision,1,0.1,0.2,13139,0.1307383100208385,0.0194839789938351
O8,linear,1,collision,2,0.2,0.3,1362,0.2346890179027369,0.0499265785609397
O8,linear,1,collision,3,0.3,0.4,298,0.3420927788587224,0.0973154362416107
O8,linear,1,collision,4,0.4,0.5,129,0.4485388278037078,0.1782945736434108
O8,linear,1,collision,5,0.5,0.6000000000000001,83,0.5542078298258494,0.2289156626506024
O8,linear,1,collision,6,0.6000000000000001,0.7000000000000001,73,0.6523844730364133,0.3424657534246575
O8,linear,1,collision,7,0.7000000000000001,0.8,176,0.7557668303224173,0.6477272727272727
O8,linear,1,collision,8,0.8,0.9,973,0.8594574838233509,0.8879753340184995
O8,linear,1,collision,9,0.9,1.0,9289,0.990577625027128,0.9399289482183228
O8,linear,1,ttc,0,0.0,0.1,89807,0.0432405432338977,0.0240515772712594
O8,linear,1,ttc,1,0.1,0.2,22888,0.1405216004704026,0.1078731212862635
O8,linear,1,ttc,2,0.2,0.3,9143,0.2440536913224543,0.2199496882861205
O8,linear,1,ttc,3,0.3,0.4,4741,0.3450227526893246,0.3381143218730226
O8,linear,1,ttc,4,0.4,0.5,2866,0.4461048132709415,0.424284717376134
O8,linear,1,ttc,5,0.5,0.6000000000000001,1945,0.5467457725027226,0.5511568123393317
O8,linear,1,ttc,6,0.6000000000000001,0.7000000000000001,1354,0.6463190524053363,0.6713441654357459
O8,linear,1,ttc,7,0.7000000000000001,0.8,974,0.7484066715842644,0.6919917864476386
O8,linear,1,ttc,8,0.8,0.9,863,0.852961944746391,0.7566628041714948
O8,linear,1,ttc,9,0.9,1.0,10619,0.9906358193605788,0.9700536773707504
O8,linear,2,collision,0,0.0,0.1,118808,0.0486453798495787,0.0016244697326779
O8,linear,2,collision,1,0.1,0.2,12803,0.1303771918957134,0.0247598219167382
O8,linear,2,collision,2,0.2,0.3,1438,0.236209495114849,0.0653685674547983
O8,linear,2,collision,3,0.3,0.4,326,0.339531513170962,0.0736196319018405
O8,linear,2,collision,4,0.4,0.5,140,0.4401225622211184,0.0714285714285714
O8,linear,2,collision,5,0.5,0.6000000000000001,119,0.5480939014619138,0.1176470588235294
O8,linear,2,collision,6,0.6000000000000001,0.7000000000000001,125,0.6528208746910095,0.224
O8,linear,2,collision,7,0.7000000000000001,0.8,223,0.766474516669731,0.6502242152466368
O8,linear,2,collision,8,0.8,0.9,1041,0.8615560023745703,0.8818443804034583
O8,linear,2,collision,9,0.9,1.0,10193,0.9904293211802504,0.9509467281467674
O8,linear,2,ttc,0,0.0,0.1,88633,0.0424912065751998,0.022790608464116
O8,linear,2,ttc,1,0.1,0.2,22045,0.1408991462669558,0.1081877976865502
O8,linear,2,ttc,2,0.2,0.3,9027,0.2438709354617211,0.2161293896089509
O8,linear,2,ttc,3,0.3,0.4,4828,0.3460885786513899,0.3384424192212096
O8,linear,2,ttc,4,0.4,0.5,3087,0.4478876202728974,0.4541626174279236
O8,linear,2,ttc,5,0.5,0.6000000000000001,2096,0.5481937283095513,0.5729961832061069
O8,linear,2,ttc,6,0.6000000000000001,0.7000000000000001,1566,0.6474286658858278,0.6398467432950191
O8,linear,2,ttc,7,0.7000000000000001,0.8,1084,0.7473465139905465,0.6928044280442804
O8,linear,2,ttc,8,0.8,0.9,998,0.8509288459478733,0.7244488977955912
O8,linear,2,ttc,9,0.9,1.0,11852,0.990811185597609,0.9517381032737092
O8,linear,3,collision,0,0.0,0.1,120429,0.0496203283464296,0.0019181426400617
O8,linear,3,collision,1,0.1,0.2,12849,0.1299555999187655,0.0200793836096194
O8,linear,3,collision,2,0.2,0.3,1341,0.2340546183338101,0.0648769574944071
O8,linear,3,collision,3,0.3,0.4,277,0.3428019382032676,0.0794223826714801
O8,linear,3,collision,4,0.4,0.5,122,0.4450070818916696,0.2131147540983606
O8,linear,3,collision,5,0.5,0.6000000000000001,66,0.5448326667149862,0.2121212121212121
O8,linear,3,collision,6,0.6000000000000001,0.7000000000000001,86,0.6467021731443183,0.3837209302325581
O8,linear,3,collision,7,0.7000000000000001,0.8,167,0.7614051046485673,0.7365269461077845
O8,linear,3,collision,8,0.8,0.9,997,0.8613660899901701,0.8655967903711134
O8,linear,3,collision,9,0.9,1.0,8866,0.9902839474690948,0.9616512519738326
O8,linear,3,ttc,0,0.0,0.1,90198,0.043449341476622,0.0262200935719195
O8,linear,3,ttc,1,0.1,0.2,22897,0.1403242774177895,0.1102764554308424
O8,linear,3,ttc,2,0.2,0.3,8927,0.2434936874411842,0.227512042119413
O8,linear,3,ttc,3,0.3,0.4,4746,0.3450710586277282,0.3447113358617783
O8,linear,3,ttc,4,0.4,0.5,2869,0.446890184068231,0.4705472289996514
O8,linear,3,ttc,5,0.5,0.6000000000000001,1948,0.5463309086690938,0.5739219712525667
O8,linear,3,ttc,6,0.6000000000000001,0.7000000000000001,1393,0.6465911416381019,0.6927494615936827
O8,linear,3,ttc,7,0.7000000000000001,0.8,1031,0.7479076522513574,0.7662463627546072
O8,linear,3,ttc,8,0.8,0.9,916,0.8503196942233623,0.7882096069868996
O8,linear,3,ttc,9,0.9,1.0,10275,0.9904062679272208,0.9648661800486618
O8,linear,4,collision,0,0.0,0.1,120996,0.0477528800591371,0.0018678303414988
O8,linear,4,collision,1,0.1,0.2,12637,0.1321116479500907,0.018358787686951
O8,linear,4,collision,2,0.2,0.3,1460,0.2342512830377441,0.0616438356164383
O8,linear,4,collision,3,0.3,0.4,383,0.3430035760913131,0.0835509138381201
O8,linear,4,collision,4,0.4,0.5,151,0.4430754727480427,0.152317880794702
O8,linear,4,collision,5,0.5,0.6000000000000001,132,0.5521064057494655,0.1742424242424242
O8,linear,4,collision,6,0.6000000000000001,0.7000000000000001,82,0.6528413746415115,0.2073170731707317
O8,linear,4,collision,7,0.7000000000000001,0.8,220,0.7590277582406998,0.6318181818181818
O8,linear,4,collision,8,0.8,0.9,880,0.8614458344876766,0.8625
O8,linear,4,collision,9,0.9,1.0,8259,0.9898490184718002,0.94321346409977
O8,linear,4,ttc,0,0.0,0.1,91036,0.0425481368013885,0.0269673535744101
O8,linear,4,ttc,1,0.1,0.2,22900,0.1403007433094962,0.1070305676855895
O8,linear,4,ttc,2,0.2,0.3,8538,0.2443199741963229,0.2066057624736472
O8,linear,4,ttc,3,0.3,0.4,4669,0.3463375418452742,0.3204112229599486
O8,linear,4,ttc,4,0.4,0.5,2925,0.4468607089050814,0.4283760683760684
O8,linear,4,ttc,5,0.5,0.6000000000000001,2010,0.5462421522804753,0.5587064676616915
O8,linear,4,ttc,6,0.6000000000000001,0.7000000000000001,1420,0.6485374261795634,0.6415492957746479
O8,linear,4,ttc,7,0.7000000000000001,0.8,1015,0.7488248583131236,0.6847290640394089
O8,linear,4,ttc,8,0.8,0.9,975,0.8525782994123605,0.72
O8,linear,4,ttc,9,0.9,1.0,9712,0.9902784410784332,0.95253294892916
O8,mlp,0,collision,0,0.0,0.1,127711,0.0092544299385822,0.0023725442600872
O8,mlp,0,collision,1,0.1,0.2,4125,0.1416972656538992,0.0436363636363636
O8,mlp,0,collision,2,0.2,0.3,1752,0.2450647307602374,0.0964611872146118
O8,mlp,0,collision,3,0.3,0.4,1015,0.3458028659738343,0.1793103448275862
O8,mlp,0,collision,4,0.4,0.5,762,0.4462131611474855,0.2598425196850393
O8,mlp,0,collision,5,0.5,0.6000000000000001,581,0.5486890717750983,0.3734939759036144
O8,mlp,0,collision,6,0.6000000000000001,0.7000000000000001,541,0.6512676868553303,0.5489833641404805
O8,mlp,0,collision,7,0.7000000000000001,0.8,711,0.7541334389298945,0.6976090014064698
O8,mlp,0,collision,8,0.8,0.9,1122,0.8556412690569798,0.8636363636363636
O8,mlp,0,collision,9,0.9,1.0,6896,0.9774712386374684,0.9734628770301624
O8,mlp,0,ttc,0,0.0,0.1,99872,0.025388518376456,0.0282761935277154
O8,mlp,0,ttc,1,0.1,0.2,14779,0.14282542946094,0.1340415454360917
O8,mlp,0,ttc,2,0.2,0.3,6867,0.2449765051597762,0.2079510703363914
O8,mlp,0,ttc,3,0.3,0.4,4141,0.3475225926366758,0.3001690412943733
O8,mlp,0,ttc,4,0.4,0.5,2944,0.4462803769957922,0.3879076086956521
O8,mlp,0,ttc,5,0.5,0.6000000000000001,2267,0.548078992475115,0.4900749889722099
O8,mlp,0,ttc,6,0.6000000000000001,0.7000000000000001,1876,0.6487445408728585,0.5906183368869936
O8,mlp,0,ttc,7,0.7000000000000001,0.8,1647,0.7501474488990265,0.7018822100789314
O8,mlp,0,ttc,8,0.8,0.9,1767,0.8504635656561363,0.7911714770797963
O8,mlp,0,ttc,9,0.9,1.0,9056,0.978266232150077,0.9781360424028268
O8,mlp,1,collision,0,0.0,0.1,126667,0.0092125432011465,0.0023999936842271
O8,mlp,1,collision,1,0.1,0.2,4629,0.1400075243642325,0.0388852883992222
O8,mlp,1,collision,2,0.2,0.3,1885,0.2434976494913076,0.0976127320954907
O8,mlp,1,collision,3,0.3,0.4,981,0.346444968935425,0.18144750254842
O8,mlp,1,collision,4,0.4,0.5,688,0.4485684998420088,0.3183139534883721
O8,mlp,1,collision,5,0.5,0.6000000000000001,576,0.5490842976917824,0.4600694444444444
O8,mlp,1,collision,6,0.6000000000000001,0.7000000000000001,609,0.6502621789479687,0.6272577996715928
O8,mlp,1,collision,7,0.7000000000000001,0.8,775,0.7517008697602057,0.7625806451612903
O8,mlp,1,collision,8,0.8,0.9,1309,0.857638219370015,0.8716577540106952
O8,mlp,1,collision,9,0.9,1.0,7081,0.9750772577408864,0.9721790707527186
O8,mlp,1,ttc,0,0.0,0.1,98640,0.0254519480126917,0.0271188158961881
O8,mlp,1,ttc,1,0.1,0.2,15155,0.1429982631744743,0.1328274496865721
O8,mlp,1,ttc,2,0.2,0.3,7423,0.2447147082542933,0.2265930216893439
O8,mlp,1,ttc,3,0.3,0.4,4248,0.3466137331224655,0.3163841807909605
O8,mlp,1,ttc,4,0.4,0.5,2914,0.447027411928059,0.4323953328757721
O8,mlp,1,ttc,5,0.5,0.6000000000000001,2253,0.5485517871258156,0.5241899689303151
O8,mlp,1,ttc,6,0.6000000000000001,0.7000000000000001,1822,0.6479896723438958,0.6081229418221734
O8,mlp,1,ttc,7,0.7000000000000001,0.8,1599,0.7499390468886675,0.7285803627267042
O8,mlp,1,ttc,8,0.8,0.9,1687,0.8527931337817293,0.8239478363959691
O8,mlp,1,ttc,9,0.9,1.0,9459,0.978316997181148,0.9779046410825668
O8,mlp,2,collision,0,0.0,0.1,125984,0.0089637957459456,0.0024447548895097
O8,mlp,2,collision,1,0.1,0.2,4236,0.1401299507734458,0.0410764872521246
O8,mlp,2,collision,2,0.2,0.3,1677,0.2457037398377272,0.0989862850327966
O8,mlp,2,collision,3,0.3,0.4,1091,0.3464004191972049,0.1897341888175985
O8,mlp,2,collision,4,0.4,0.5,767,0.4468052147497875,0.3363754889178618
O8,mlp,2,collision,5,0.5,0.6000000000000001,630,0.5502512956422473,0.4571428571428571
O8,mlp,2,collision,6,0.6000000000000001,0.7000000000000001,662,0.6496457028064843,0.6329305135951662
O8,mlp,2,collision,7,0.7000000000000001,0.8,855,0.7529270264140346,0.7730994152046784
O8,mlp,2,collision,8,0.8,0.9,1456,0.8558999341759053,0.8818681318681318
O8,mlp,2,collision,9,0.9,1.0,7858,0.9729186662070533,0.9762025960804276
O8,mlp,2,ttc,0,0.0,0.1,98945,0.0250335683124933,0.027105967961999
O8,mlp,2,ttc,1,0.1,0.2,13937,0.142820359341805,0.1394848245676975
O8,mlp,2,ttc,2,0.2,0.3,6964,0.2460437609863856,0.2288914417001723
O8,mlp,2,ttc,3,0.3,0.4,4134,0.3460507025797124,0.3316400580551524
O8,mlp,2,ttc,4,0.4,0.5,2891,0.4476484627985121,0.423728813559322
O8,mlp,2,ttc,5,0.5,0.6000000000000001,2330,0.5485156100451178,0.5373390557939914
O8,mlp,2,ttc,6,0.6000000000000001,0.7000000000000001,1844,0.6491272943397406,0.6426247288503254
O8,mlp,2,ttc,7,0.7000000000000001,0.8,1708,0.7487163288252694,0.705503512880562
O8,mlp,2,ttc,8,0.8,0.9,1883,0.8533986880623529,0.8263409453000531
O8,mlp,2,ttc,9,0.9,1.0,10580,0.9750257541247712,0.976843100189036
O8,mlp,3,collision,0,0.0,0.1,127200,0.0091806337165777,0.0025786163522012
O8,mlp,3,collision,1,0.1,0.2,4676,0.1400185189201115,0.0481180496150556
O8,mlp,3,collision,2,0.2,0.3,1760,0.2436003664508462,0.1039772727272727
O8,mlp,3,collision,3,0.3,0.4,1018,0.3471051204532443,0.1954813359528487
O8,mlp,3,collision,4,0.4,0.5,701,0.4483581799243214,0.3523537803138373
O8,mlp,3,collision,5,0.5,0.6000000000000001,538,0.5488031173062591,0.4962825278810409
O8,mlp,3,collision,6,0.6000000000000001,0.7000000000000001,560,0.6495492655251708,0.6375
O8,mlp,3,collision,7,0.7000000000000001,0.8,717,0.7528672268201118,0.8145048814504882
O8,mlp,3,collision,8,0.8,0.9,1207,0.8569465124518197,0.9105219552609776
O8,mlp,3,collision,9,0.9,1.0,6823,0.9786567028956418,0.9810933606917778
O8,mlp,3,ttc,0,0.0,0.1,101365,0.0262503839723755,0.0312435258718492
O8,mlp,3,ttc,1,0.1,0.2,14182,0.1424448666357301,0.1503314060076153
O8,mlp,3,ttc,2,0.2,0.3,6767,0.2453884943027131,0.2491502881631446
O8,mlp,3,ttc,3,0.3,0.4,4225,0.3468982073329609,0.3637869822485207
O8,mlp,3,ttc,4,0.4,0.5,2911,0.4470244904884723,0.4689110271384404
O8,mlp,3,ttc,5,0.5,0.6000000000000001,2045,0.5476560160699858,0.5691931540342299
O8,mlp,3,ttc,6,0.6000000000000001,0.7000000000000001,1644,0.6481681615476771,0.6557177615571776
O8,mlp,3,ttc,7,0.7000000000000001,0.8,1410,0.7482762570499528,0.7432624113475177
O8,mlp,3,ttc,8,0.8,0.9,1561,0.8537264903106421,0.8667520819987188
O8,mlp,3,ttc,9,0.9,1.0,9090,0.9808310079823758,0.9775577557755776
O8,mlp,4,collision,0,0.0,0.1,128039,0.008588643028738,0.0024289474300798
O8,mlp,4,collision,1,0.1,0.2,4243,0.1408677179293477,0.0424228140466651
O8,mlp,4,collision,2,0.2,0.3,1720,0.2439557284463283,0.0877906976744186
O8,mlp,4,collision,3,0.3,0.4,1068,0.3457309456074729,0.1404494382022472
O8,mlp,4,collision,4,0.4,0.5,709,0.4486471326293999,0.2440056417489421
O8,mlp,4,collision,5,0.5,0.6000000000000001,616,0.5485555772463997,0.4253246753246753
O8,mlp,4,collision,6,0.6000000000000001,0.7000000000000001,577,0.6490130431730577,0.6031195840554593
O8,mlp,4,collision,7,0.7000000000000001,0.8,694,0.7530701995239477,0.7406340057636888
O8,mlp,4,collision,8,0.8,0.9,1172,0.8557376557954749,0.878839590443686
O8,mlp,4,collision,9,0.9,1.0,6362,0.9774450684017222,0.9764225086450802
O8,mlp,4,ttc,0,0.0,0.1,99606,0.0254850062262549,0.0296668875368953
O8,mlp,4,ttc,1,0.1,0.2,14820,0.1431623376765151,0.1247638326585695
O8,mlp,4,ttc,2,0.2,0.3,7214,0.2453887521650509,0.2208206265594677
O8,mlp,4,ttc,3,0.3,0.4,4361,0.3463338440477616,0.3148360467782619
O8,mlp,4,ttc,4,0.4,0.5,3126,0.4466537953433667,0.3861164427383237
O8,mlp,4,ttc,5,0.5,0.6000000000000001,2206,0.5480934861078115,0.5022665457842248
O8,mlp,4,ttc,6,0.6000000000000001,0.7000000000000001,1872,0.6485853368082107,0.5961538461538461
O8,mlp,4,ttc,7,0.7000000000000001,0.8,1676,0.7500032788244807,0.701073985680191
O8,mlp,4,ttc,8,0.8,0.9,1818,0.851954825378225,0.7959295929592959
O8,mlp,4,ttc,9,0.9,1.0,8501,0.9755807307632848,0.9737677920244676
O9,linear,0,collision,0,0.0,0.1,120576,0.0468989965213123,0.0016752919320594
O9,linear,0,collision,1,0.1,0.2,12622,0.1312183613724082,0.0193313262557439
O9,linear,0,collision,2,0.2,0.3,1655,0.235615442544672,0.056797583081571
O9,linear,0,collision,3,0.3,0.4,298,0.3393205017251456,0.0805369127516778
O9,linear,0,collision,4,0.4,0.5,132,0.4462535166830728,0.0833333333333333
O9,linear,0,collision,5,0.5,0.6000000000000001,89,0.5532385137643707,0.2584269662921348
O9,linear,0,collision,6,0.6000000000000001,0.7000000000000001,89,0.6532383621408698,0.3146067415730337
O9,linear,0,collision,7,0.7000000000000001,0.8,203,0.7614391325729821,0.6699507389162561
O9,linear,0,collision,8,0.8,0.9,890,0.8612640865063399,0.8606741573033708
O9,linear,0,collision,9,0.9,1.0,8662,0.9900854929947904,0.9462018009697528
O9,linear,0,ttc,0,0.0,0.1,88323,0.0410344099787196,0.0267767172763606
O9,linear,0,ttc,1,0.1,0.2,23534,0.1404909162100756,0.0899549587830373
O9,linear,0,ttc,2,0.2,0.3,9076,0.2434101759182324,0.1867562802996915
O9,linear,0,ttc,3,0.3,0.4,5039,0.3457094442042407,0.2913276443738837
O9,linear,0,ttc,4,0.4,0.5,3184,0.4466522833304339,0.4023241206030151
O9,linear,0,ttc,5,0.5,0.6000000000000001,2134,0.5478952494087684,0.5
O9,linear,0,ttc,6,0.6000000000000001,0.7000000000000001,1632,0.6474194930975928,0.6121323529411765
O9,linear,0,ttc,7,0.7000000000000001,0.8,1243,0.7472286423367065,0.6886564762670957
O9,linear,0,ttc,8,0.8,0.9,1021,0.8508586226200847,0.7306562193927522
O9,linear,0,ttc,9,0.9,1.0,10030,0.9901814883751264,0.9626121635094717
O9,linear,1,collision,0,0.0,0.1,119400,0.0481069193424121,0.0016582914572864
O9,linear,1,collision,1,0.1,0.2,13434,0.1309911938825364,0.0192050022331397
O9,linear,1,collision,2,0.2,0.3,1353,0.2342545853243522,0.048780487804878
O9,linear,1,collision,3,0.3,0.4,281,0.3410475296482073,0.092526690391459
O9,linear,1,collision,4,0.4,0.5,126,0.4442971445738323,0.1666666666666666
O9,linear,1,collision,5,0.5,0.6000000000000001,80,0.543942990899086,0.2375
O9,linear,1,collision,6,0.6000000000000001,0.7000000000000001,81,0.6490418749091066,0.3209876543209876
O9,linear,1,collision,7,0.7000000000000001,0.8,184,0.7569730712667756,0.6521739130434783
O9,linear,1,collision,8,0.8,0.9,961,0.8602134726174044,0.8896982310093653
O9,linear,1,collision,9,0.9,1.0,9300,0.9908468149041616,0.9396774193548388
O9,linear,1,ttc,0,0.0,0.1,89797,0.0433655157579759,0.023931757185652
O9,linear,1,ttc,1,0.1,0.2,22909,0.1405883576976092,0.1078178881662228
O9,linear,1,ttc,2,0.2,0.3,9144,0.2445385964100077,0.219925634295713
O9,linear,1,ttc,3,0.3,0.4,4706,0.345482517190553,0.3361665958351041
O9,linear,1,ttc,4,0.4,0.5,2843,0.4459357677716166,0.4185719310587407
O9,linear,1,ttc,5,0.5,0.6000000000000001,1995,0.5477879081453596,0.5634085213032581
O9,linear,1,ttc,6,0.6000000000000001,0.7000000000000001,1330,0.646526226782261,0.6676691729323309
O9,linear,1,ttc,7,0.7000000000000001,0.8,1004,0.7477887231871426,0.6992031872509961
O9,linear,1,ttc,8,0.8,0.9,865,0.852747273858572,0.7676300578034682
O9,linear,1,ttc,9,0.9,1.0,10607,0.9904345600175916,0.969925520882436
O9,linear,2,collision,0,0.0,0.1,118763,0.0488235251159369,0.0015240436836388
O9,linear,2,collision,1,0.1,0.2,12825,0.1304136304014142,0.0251851851851851
O9,linear,2,collision,2,0.2,0.3,1451,0.236784330427359,0.0647829083390765
O9,linear,2,collision,3,0.3,0.4,319,0.3405745200415764,0.0626959247648902
O9,linear,2,collision,4,0.4,0.5,158,0.4439816356082506,0.1012658227848101
O9,linear,2,collision,5,0.5,0.6000000000000001,103,0.5500230494054775,0.087378640776699
O9,linear,2,collision,6,0.6000000000000001,0.7000000000000001,136,0.651213626651203,0.2279411764705882
O9,linear,2,collision,7,0.7000000000000001,0.8,207,0.7640271961401051,0.6473429951690821
O9,linear,2,collision,8,0.8,0.9,1056,0.8599031069174861,0.8797348484848485
O9,linear,2,collision,9,0.9,1.0,10198,0.9902020367857848,0.951068837026868
O9,linear,2,ttc,0,0.0,0.1,88408,0.0425235160980257,0.0228146774047597
O9,linear,2,ttc,1,0.1,0.2,22194,0.1406546285043775,0.1066053888438316
O9,linear,2,ttc,2,0.2,0.3,9045,0.2437302106747382,0.2135986733001658
O9,linear,2,ttc,3,0.3,0.4,4846,0.3464540928307024,0.3415187783739166
O9,linear,2,ttc,4,0.4,0.5,3086,0.4471319428393382,0.4539857420609203
O9,linear,2,ttc,5,0.5,0.6000000000000001,2131,0.5475812555198544,0.5673392773345847
O9,linear,2,ttc,6,0.6000000000000001,0.7000000000000001,1539,0.6479435539849785,0.6445743989603638
O9,linear,2,ttc,7,0.7000000000000001,0.8,1091,0.7466382636158538,0.6846929422548121
O9,linear,2,ttc,8,0.8,0.9,984,0.8511124686981605,0.7266260162601627
O9,linear,2,ttc,9,0.9,1.0,11892,0.990961037252914,0.9514799865455768
O9,linear,3,collision,0,0.0,0.1,120628,0.0490992210766176,0.0018983983818019
O9,linear,3,collision,1,0.1,0.2,12665,0.1298827007907066,0.0204500592183182
O9,linear,3,collision,2,0.2,0.3,1330,0.2346510327848276,0.0669172932330827
O9,linear,3,collision,3,0.3,0.4,266,0.3433262643061186,0.0864661654135338
O9,linear,3,collision,4,0.4,0.5,121,0.439870980899196,0.1735537190082644
O9,linear,3,collision,5,0.5,0.6000000000000001,83,0.5461263297552086,0.2650602409638554
O9,linear,3,collision,6,0.6000000000000001,0.7000000000000001,87,0.6521809039444759,0.3563218390804598
O9,linear,3,collision,7,0.7000000000000001,0.8,184,0.7648989891876345,0.7228260869565217
O9,linear,3,collision,8,0.8,0.9,1042,0.8602677779897847,0.8723608445297505
O9,linear,3,collision,9,0.9,1.0,8794,0.990356354577069,0.9628155560609506
O9,linear,3,ttc,0,0.0,0.1,90002,0.0436659508933111,0.0263438590253549
O9,linear,3,ttc,1,0.1,0.2,22965,0.1401819048777479,0.1082952318745917
O9,linear,3,ttc,2,0.2,0.3,9049,0.2434695961808273,0.2273179356835009
O9,linear,3,ttc,3,0.3,0.4,4692,0.3453639007196503,0.3422847399829497
O9,linear,3,ttc,4,0.4,0.5,2888,0.4467967424201173,0.4688365650969529
O9,linear,3,ttc,5,0.5,0.6000000000000001,1974,0.5466094655348054,0.5795339412360689
O9,linear,3,ttc,6,0.6000000000000001,0.7000000000000001,1400,0.6463928211161069,0.6892857142857143
O9,linear,3,ttc,7,0.7000000000000001,0.8,1014,0.7480061978278075,0.7692307692307693
O9,linear,3,ttc,8,0.8,0.9,906,0.8505502941855795,0.7836644591611479
O9,linear,3,ttc,9,0.9,1.0,10310,0.9907427648221486,0.964306498545102
O9,linear,4,collision,0,0.0,0.1,121450,0.047384460568999,0.0018690819267188
O9,linear,4,collision,1,0.1,0.2,12225,0.1322758405437742,0.0197955010224948
O9,linear,4,collision,2,0.2,0.3,1430,0.234982888119204,0.0552447552447552
O9,linear,4,collision,3,0.3,0.4,376,0.3435668258115332,0.0904255319148936
O9,linear,4,collision,4,0.4,0.5,156,0.4447825432587892,0.1346153846153846
