log_name,fold,baseline_selected_official_score_selected16,random_expected_official_score_selected16,oracle_best_official_score_selected16,baseline_top1_regret_selected16,baseline_selected_collision_free,baseline_selected_ttc,baseline_selected_dac,baseline_selected_ddc,baseline_selected_progress,baseline_selected_comfort,scene_count,predicted_model_status
2021.06.14.16.48.02_veh-12_00585_00672,1,0.9127859468791395,0.8623073204529446,0.9731933269372384,0.060407380058098925,1.0,1.0,1.0,1.0,0.7906862725099348,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_00721_00828,2,1.0,0.8474693559004196,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_00839_00980,2,1.0,0.8125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_01020_01720,4,0.9728739887154145,0.7756085026661061,1.0,0.027126011284585416,1.0,1.0,1.0,1.0,0.9348975729169949,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_01732_01853,4,0.9955308327236423,0.5598908365413054,1.0,0.004469167276357655,1.0,1.0,1.0,0.75,0.9892739985367418,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_01880_02198,2,1.0,0.7049340383194969,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_02317_02401,4,0.9997424155582209,0.9023550246215035,1.0,0.0002575844417790907,1.0,1.0,1.0,1.0,0.9993817973397301,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_02412_02506,1,0.9622427012793422,0.799862893909262,0.9670757397141188,0.00483303843477656,1.0,1.0,1.0,1.0,0.9093824830704211,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_02517_02590,0,1.0,0.8777200937860479,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_02679_02850,2,1.0,0.9322916666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_02861_03047,1,0.9803265847580711,0.85554429690623,0.9873889664888413,0.007062381730770284,1.0,1.0,1.0,1.0,0.9527838034193705,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_03091_03461,4,1.0,0.9440967021614369,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_03472_03779,1,0.9944211310128286,0.7849307399914874,1.0,0.00557886898717147,1.0,1.0,1.0,1.0,0.9866107144307885,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_03790_04046,3,0.9704625125366981,0.9080419453467625,1.0,0.029537487463301926,1.0,1.0,1.0,1.0,0.9291100300880752,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_04057_04438,4,1.0,0.847345005221928,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_04492_04604,4,0.9108086930241723,0.8762523480247734,0.9699836522729224,0.05917495924874999,1.0,1.0,1.0,0.75,0.7859408632580136,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_04615_04689,3,0.9478178763107581,0.6831304533440935,0.9564260071914774,0.008608130880719267,1.0,1.0,1.0,1.0,0.8747629031458195,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_04783_04967,2,1.0,0.8619791666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.16.48.02_veh-12_04978_05337,2,0.9748326058761148,0.9106521812369167,0.9951071868675907,0.020274580991475943,1.0,1.0,1.0,1.0,0.9395982541026755,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_00104_00944,1,0.9733917951651947,0.8161657296133497,1.0,0.026608204834805305,1.0,1.0,1.0,1.0,0.9361403083964673,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_00955_01067,0,0.9221370253880963,0.7462626135157555,0.9533886476619466,0.031251622273850366,1.0,1.0,1.0,0.75,0.8131288609314309,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_01078_01166,2,0.9586639611720711,0.8922848246957322,0.9675680866888208,0.008904125516749573,1.0,1.0,1.0,1.0,0.9007935068129707,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_01177_01256,4,1.0,0.8645833333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_01293_01488,2,1.0,0.944782573028349,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_01499_01849,2,1.0,0.7417613532268916,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_01860_02729,2,1.0,0.8599948583159025,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_02740_03036,0,1.0,0.8898942190861263,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_03238_03403,0,1.0,0.8125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_03414_03761,2,1.0,0.9526778684468041,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_03772_03967,4,1.0,0.7575522832112407,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_04030_04274,2,1.0,0.893834745584454,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_04544_04920,0,0.9323261568323657,0.7966674199191159,0.9742787849570496,0.04195262812468381,1.0,1.0,1.0,1.0,0.837582776397678,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_04931_05037,1,0.9574485130924753,0.9023102485487298,1.0,0.04255148690752475,1.0,1.0,1.0,1.0,0.8978764314219406,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_05048_05270,1,0.9857010796953978,0.9251228347852853,1.0,0.01429892030460228,1.0,1.0,1.0,1.0,0.9656825912689545,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_05281_05444,3,0.9458333511405734,0.8202917957302398,0.987757527504185,0.041924176363611565,1.0,1.0,1.0,1.0,0.8700000427373764,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_05455_05749,1,1.0,0.8162993181440761,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.17.26.26_veh-38_05760_05896,3,1.0,0.8173947852434797,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00027_00215,2,1.0,0.9425433851050404,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00259_00374,4,1.0,0.9081916702177413,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00385_00471,0,1.0,0.9739583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00522_00702,3,0.9504965031095743,0.9192891030139582,0.9813935818023665,0.030897078692792124,1.0,1.0,1.0,0.0,0.8811916074629784,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00713_00818,4,0.9377752867001112,0.6761514148074965,0.9465106751104535,0.00873538841034216,1.0,1.0,1.0,1.0,0.8506606880802672,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00863_00924,2,1.0,0.9888064111107777,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_00954_01050,1,0.7916666666666667,0.7366150668668676,1.0,0.20833333333333331,1.0,0.5,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01062_01139,2,0.9617656619330308,0.9502094963116516,1.0,0.03823433806696919,1.0,1.0,1.0,1.0,0.9082375886392737,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01150_01320,2,0.9805841053078475,0.8836161906161647,1.0,0.019415894692152602,1.0,1.0,1.0,1.0,0.9534018527388337,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01331_01526,0,0.9621124084364465,0.7197925132199552,0.9876180668915593,0.025505658455112767,1.0,1.0,1.0,1.0,0.9090697802474714,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01537_01717,3,1.0,0.8671875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01728_01918,1,0.995556417884478,0.7726689693333979,1.0,0.004443582115521982,1.0,1.0,1.0,0.5,0.9893354029227472,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_01931_02022,1,0.9726491527617691,0.8999857279705451,0.9869776084786301,0.014328455716860977,1.0,1.0,1.0,1.0,0.934357966628246,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_02033_02313,3,0.9916956840103581,0.8648275800976207,1.0,0.00830431598964193,1.0,1.0,1.0,1.0,0.9800696416248593,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_02324_02430,4,0.9888811741757673,0.9330891756614501,1.0,0.011118825824232736,1.0,1.0,1.0,1.0,0.9733148180218414,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_02441_02514,2,1.0,0.8197307397379514,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_02724_02920,3,1.0,0.9363448999947435,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_03030_03119,0,0.9715519378811293,0.8733137793088591,0.9715519378811293,0.0,1.0,1.0,1.0,1.0,0.9317246509147104,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_03130_03197,0,1.0,0.6848958333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_03258_03349,3,1.0,0.705428105156002,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_03401_03691,4,0.9746094813865183,0.9341669394234362,1.0,0.02539051861348174,1.0,1.0,1.0,0.75,0.9390627553276438,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_03853_03946,4,1.0,0.49682415921405576,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04204_04323,0,1.0,0.9869791666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04412_04536,2,0.9799462779457229,0.9038918341773995,1.0,0.020053722054277134,1.0,1.0,1.0,1.0,0.951871067069735,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04547_04710,0,1.0,0.8978033336287883,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04721_04800,2,1.0,0.7578125,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04811_04953,3,0.952410851225129,0.8703702916360532,0.9731143473033421,0.02070349607821298,1.0,1.0,1.0,1.0,0.8857860429403098,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_04964_05075,1,0.7728557125568484,0.5883311869550472,0.985687441019625,0.21283172846277665,1.0,0.5,1.0,1.0,0.954853710136436,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_05422_05488,0,1.0,0.956823764983062,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_05600_05660,1,0.46783800121624614,0.17100920782294537,0.47100819354351753,0.0031701923272713928,1.0,1.0,0.5,1.0,0.42281120291899066,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.13.35_veh-26_05671_05749,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_00016_00213,1,0.923808459339325,0.8675048376606744,0.946361068040709,0.02255260870138398,1.0,1.0,1.0,1.0,0.81714030241438,1.0,1,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_00488_00562,3,0.9886171646402682,0.9139343405952087,1.0,0.011382835359731835,1.0,1.0,1.0,1.0,0.9726811951366436,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_00573_00643,1,0.979131505287473,0.8678569753232275,0.9942894260880346,0.015157920800561664,1.0,1.0,1.0,1.0,0.9499156126899352,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_00654_00887,0,0.978636226554491,0.7266757540417074,1.0,0.021363773445508993,1.0,1.0,1.0,1.0,0.9487269437307784,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_00898_01182,4,1.0,0.9348146914214219,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_01193_01304,2,0.9524183504661909,0.9019335633270205,0.976661806336389,0.024243455870198105,1.0,1.0,1.0,1.0,0.8858040411188581,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_01363_01636,3,0.9961744729186619,0.9239593096630783,1.0,0.0038255270813381537,1.0,1.0,1.0,1.0,0.9908187350047883,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_01647_01714,0,1.0,0.9125258142110055,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_01739_01918,2,1.0,0.676325373698154,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_01970_02043,3,1.0,0.7304665726971162,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_02054_02129,1,1.0,0.8020833333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_02140_02328,4,0.9646562591565118,0.7298333844495254,0.9744333923868154,0.009777133230303492,1.0,1.0,1.0,1.0,0.9151750219756283,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_02339_02447,2,1.0,0.8501092797838252,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_02521_03356,0,0.9947921761058209,0.9610003897368271,1.0,0.00520782389417912,1.0,1.0,1.0,1.0,0.9875012226539701,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_03367_03508,1,1.0,0.7098952980272473,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_03575_03668,4,0.9934804636517693,0.9358282968466474,1.0,0.006519536348230659,1.0,1.0,1.0,1.0,0.9843531127642464,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_03679_03787,2,0.9566843247333492,0.7568578047014916,0.9911562496168529,0.034471924883503646,1.0,1.0,1.0,1.0,0.8960423793600379,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_03798_03867,0,1.0,0.8802587420487017,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_03901_04264,4,1.0,0.8126206487056318,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_04275_04435,0,1.0,0.9869791666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_04446_04756,1,0.9651160512592887,0.8853216547708969,1.0,0.03488394874071138,1.0,1.0,1.0,1.0,0.9162785230222925,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_04768_04894,4,0.8760957083309054,0.6444774209360709,0.8970701873419913,0.02097447901108579,1.0,1.0,1.0,0.75,0.7026296999941731,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.33.41_veh-35_04905_05090,4,1.0,0.8698707170088904,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_00016_00185,2,0.9971762814088256,0.9341618668782877,1.0,0.0028237185911743623,1.0,1.0,1.0,1.0,0.9932230753811816,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_00364_00501,1,1.0,0.9111891205373688,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_00547_00777,3,1.0,0.9287022837502279,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_00789_00920,3,0.9903966417743975,0.9243233470897687,1.0,0.009603358225602543,1.0,1.0,1.0,1.0,0.9769519402585539,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_00968_01052,4,1.0,0.8307291666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01065_01152,3,1.0,0.9917204830682665,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01253_01334,1,1.0,0.943536225812413,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01345_01523,0,1.0,0.8125484375724716,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01535_01612,0,1.0,0.9739583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01680_01744,0,1.0,0.9488360075718772,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_01762_02072,2,0.9632224790403492,0.8309431268631393,0.9855404434112398,0.02231796437089062,1.0,1.0,1.0,1.0,0.9117339496968377,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02099_02167,2,1.0,0.7437286856548597,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02233_02300,0,0.9453987331072176,0.9189813130512505,0.9692027904247447,0.02380405731752705,1.0,1.0,1.0,0.5,0.8689569594573221,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02318_02407,3,1.0,0.7384326822002653,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02520_02585,3,1.0,0.9739583333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02596_02661,3,0.9759763009707403,0.7191007899746418,1.0,0.024023699029259715,1.0,1.0,1.0,1.0,0.9423431223297767,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02737_02967,1,0.992090684572928,0.6341276054898162,1.0,0.007909315427072017,1.0,1.0,1.0,1.0,0.981017642975027,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_02978_03068,4,1.0,0.8554066358209576,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_03200_03329,0,1.0,0.875,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_03340_03403,0,1.0,0.8619621983035167,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_03445_03902,2,0.9491165595126281,0.8075982058615683,0.9768417749803808,0.02772521546775275,1.0,1.0,1.0,1.0,0.8778797428303071,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_03913_04017,4,1.0,0.870409745812299,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_04086_04221,1,1.0,0.9869791666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_04233_04472,2,1.0,0.7496534802644332,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_04620_04742,1,0.9648280192347733,0.7217246746880834,1.0,0.03517198076522671,1.0,1.0,1.0,1.0,0.915587246163456,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_04838_04927,3,0.9870588197000973,0.8862085545129266,1.0,0.0129411802999026,1.0,1.0,1.0,1.0,0.9689411672802338,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_05000_05079,2,0.9956129341379494,0.9391565771581747,1.0,0.004387065862050676,1.0,1.0,1.0,1.0,0.9894710419310783,1.0,2,NOT_RUN_GATE_C1
2021.06.14.18.42.45_veh-12_05170_05261,1,1.0,0.8802083333333334,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_00040_00464,3,1.0,0.8791639709700867,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_00675_00889,2,0.9842765662774269,0.8733448541628912,1.0,0.015723433722573066,1.0,1.0,1.0,1.0,0.9622637590658247,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_00910_01029,3,1.0,0.6948145695579908,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_01134_01389,0,0.9853142134887345,0.8841923060596781,0.9903668124013516,0.005052598912617168,1.0,1.0,1.0,1.0,0.9647541123729626,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_01480_01860,0,0.9506530393302597,0.7087032516514405,0.9625958946434705,0.01194285531321082,1.0,1.0,1.0,1.0,0.8815672943926229,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_01871_02040,2,1.0,0.8586966104222161,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_02051_02264,3,0.9813387223954382,0.8546114274043342,1.0,0.018661277604561766,1.0,1.0,1.0,1.0,0.9552129337490518,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_02275_02455,1,0.4819098927925758,0.4706617629725418,0.5,0.01809010720742421,1.0,1.0,0.5,1.0,0.4565837427021819,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_02466_02675,0,0.9862235037604217,0.915611465352637,0.9909709451941848,0.004747441433763155,1.0,1.0,1.0,1.0,0.9669364090250121,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_02686_02846,4,1.0,0.8181856800136267,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_02857_03230,2,0.9845436187976838,0.8459262621196755,1.0,0.015456381202316183,1.0,1.0,1.0,1.0,0.9629046851144412,1.0,2,NOT_RUN_GATE_C1
2021.06.14.19.22.11_veh-38_03242_03907,1,1.0,0.7177721904931202,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_00024_00237,3,1.0,0.90625,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_00248_00477,2,1.0,0.8671786706667478,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_00488_00601,0,0.9703047680651598,0.6797544768924942,0.9720939515993645,0.0017891835342047635,1.0,1.0,1.0,1.0,0.9287314433563836,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_00612_01016,1,1.0,0.9322916666666667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_01027_01110,2,0.8895362298331198,0.8545073576709383,0.9379356083877406,0.04839937855462084,1.0,1.0,1.0,1.0,0.7348869515994874,1.0,2,NOT_RUN_GATE_C1
2021.06.14.20.14.09_veh-26_01121_01211,2,1.0,0.9740294198541395,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.06.20_veh-26_00020_01142,0,0.9828431030847755,0.9404119222433965,1.0,0.01715689691522443,1.0,1.0,1.0,1.0,0.9588234474034614,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.06.20_veh-26_01192_01541,2,1.0,0.869571439839788,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.06.20_veh-26_01563_02494,0,1.0,0.6409226820039178,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.06.20_veh-26_02505_02775,3,0.9654817315236908,0.9227734413554098,0.9972658890273061,0.031784157503615296,1.0,1.0,1.0,1.0,0.9171561556568576,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_00016_00290,3,1.0,0.777322167492398,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_00301_00410,4,1.0,0.9003486752652903,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
2021.06.23.14.54.32_veh-16_00421_00625,0,1.0,0.9366309248757629,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,NOT_RUN_GATE_C1
