scene_token,candidate_index,factor,precomputed,recomputed,absolute_error,trajectory_hash
0819aa49423b5fac,176,Comfort,0.0,0.0,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
0819aa49423b5fac,176,score,0.0,0.0,0.0,4f6c75cb4890bae5915500e0f10c6cd32b4ebbaeaf4eb5690ef9b603d501e798
0819aa49423b5fac,206,NC,1.0,1.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,206,DAC,0.0,0.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,206,EP,0.0,0.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,206,TTC,1.0,1.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,206,Comfort,0.0,0.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,206,score,0.0,0.0,0.0,a92413407321b63bd5b4764a0c4d7287109be47a96055dae032e6885d55e9ae6
0819aa49423b5fac,210,NC,1.0,1.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,210,DAC,0.0,0.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,210,EP,0.0,0.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,210,TTC,0.0,0.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,210,Comfort,0.0,0.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,210,score,0.0,0.0,0.0,269e67609d0a995e6b8436cc51a0e310632942f599cf7066420ded0107bbca76
0819aa49423b5fac,223,NC,1.0,1.0,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
0819aa49423b5fac,223,DAC,1.0,1.0,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
0819aa49423b5fac,223,EP,0.4205080270767212,0.4205080270767212,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
0819aa49423b5fac,223,TTC,1.0,1.0,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
0819aa49423b5fac,223,Comfort,1.0,1.0,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
0819aa49423b5fac,223,score,0.3792724907398224,0.3792724907398224,0.0,aff813fd4398c4088cc66a81734164669c0a54f48979fe39252d93dcfa81d4ea
52d0647193455c3b,30,NC,0.0,0.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,30,DAC,1.0,1.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,30,EP,0.0,0.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,30,TTC,0.0,0.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,30,Comfort,0.0,0.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,30,score,0.0,0.0,0.0,e72f7f2f5fb4093104d310d07bf6e067f4c229187083aa9dc42a8365b1d0ae38
52d0647193455c3b,49,NC,0.0,0.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,49,DAC,1.0,1.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,49,EP,0.0,0.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,49,TTC,0.0,0.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,49,Comfort,1.0,1.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,49,score,0.0,0.0,0.0,62e177f8d1b33603cb314cb7ac7076e00871e85122806f241a0d2eda8b16a05d
52d0647193455c3b,96,NC,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,96,DAC,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,96,EP,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,96,TTC,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,96,Comfort,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,96,score,0.0,0.0,0.0,28dfaf39abea36ea2105fcbbecbc73cc0cf52a6ed2d5017e7d45ff01f706b049
52d0647193455c3b,112,NC,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,112,DAC,1.0,1.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,112,EP,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,112,TTC,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,112,Comfort,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,112,score,0.0,0.0,0.0,fee079a0bdff5a03049594cc1002f5e3288a465c12ae1130caa1442a9bc83456
52d0647193455c3b,144,NC,0.0,0.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,144,DAC,1.0,1.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,144,EP,0.0,0.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,144,TTC,0.0,0.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,144,Comfort,0.0,0.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,144,score,0.0,0.0,0.0,0f4c8d2c176b16ed382507688f11287971d75ded9afc1ea1198871ae43da57b7
52d0647193455c3b,151,NC,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,151,DAC,1.0,1.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,151,EP,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,151,TTC,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,151,Comfort,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,151,score,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
52d0647193455c3b,180,NC,1.0,1.0,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,180,DAC,1.0,1.0,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,180,EP,0.06022859364748001,0.06022859364748001,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,180,TTC,1.0,1.0,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,180,Comfort,1.0,1.0,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,180,score,0.6084285974502563,0.6084285974502563,0.0,628fcfa998075b1a4b2c8fb3b9e1f91a544d3feefaeb3bff5b6ce335a256b0c4
52d0647193455c3b,194,NC,0.0,0.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,194,DAC,1.0,1.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,194,EP,0.0,0.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,194,TTC,0.0,0.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,194,Comfort,1.0,1.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,194,score,0.0,0.0,0.0,4ba69692d49d7486438bd41ae3678cbfd939f2842b7b86dd94696bc4a2e38485
52d0647193455c3b,200,NC,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,200,DAC,1.0,1.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,200,EP,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,200,TTC,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,200,Comfort,1.0,1.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,200,score,0.0,0.0,0.0,89efefdc6b399352f48d236ea9ac934c90b216e6fd15c76bc83402979d89f324
52d0647193455c3b,233,NC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
52d0647193455c3b,233,DAC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
52d0647193455c3b,233,EP,0.12723369896411896,0.12723369896411896,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
52d0647193455c3b,233,TTC,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
52d0647193455c3b,233,Comfort,1.0,1.0,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
52d0647193455c3b,233,score,0.6363473534584045,0.6363473534584045,0.0,2ca0acebe850a6b46696bcb22f00d66164e7c93177e24c83ca7a71712087f4fe
8b340e8afb3952b4,55,NC,0.0,0.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,55,DAC,1.0,1.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,55,EP,0.0,0.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,55,TTC,0.0,0.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,55,Comfort,0.0,0.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,55,score,0.0,0.0,0.0,54137df3c145ef9667011f54dc75d2e75cc47e6a587978847ec983c6304af850
8b340e8afb3952b4,92,NC,1.0,1.0,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,92,DAC,1.0,1.0,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,92,EP,1.0,1.0,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,92,TTC,0.0,0.0,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,92,Comfort,1.0,1.0,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,92,score,0.5833333134651184,0.5833333134651184,0.0,bf1e9046a7ca8bfbd69b326557c026bfbafc2728e36cc594b3019313a13f7381
8b340e8afb3952b4,103,NC,0.0,0.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,103,DAC,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,103,EP,0.0,0.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,103,TTC,0.0,0.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,103,Comfort,1.0,1.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,103,score,0.0,0.0,0.0,8d801ba5e50128da105cf103cf3b549059d73fb14581c1c439780e3aab59b15f
8b340e8afb3952b4,105,NC,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,105,DAC,1.0,1.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,105,EP,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,105,TTC,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,105,Comfort,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,105,score,0.0,0.0,0.0,c0f9c5e829e20e164f8b8b833e2cebf4533cab4fe5904c813ea5a51dfd415e4d
8b340e8afb3952b4,121,NC,0.0,0.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,121,DAC,1.0,1.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,121,EP,0.0,0.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,121,TTC,0.0,0.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,121,Comfort,0.0,0.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,121,score,0.0,0.0,0.0,3e275eb00ba30cbd065b06214db8c6e1c60fe4e1af9871e8d3321d5bfb24adf1
8b340e8afb3952b4,151,NC,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,151,DAC,1.0,1.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,151,EP,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,151,TTC,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,151,Comfort,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,151,score,0.0,0.0,0.0,52989640db99c5e6baa3ee45161e31eb0f3b70b6b5d23b0ba3ea91b24935b03d
8b340e8afb3952b4,192,NC,1.0,1.0,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,192,DAC,1.0,1.0,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,192,EP,0.7058840990066528,0.7058840990066528,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,192,TTC,0.0,0.0,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,192,Comfort,1.0,1.0,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,192,score,0.46078503131866455,0.46078503131866455,0.0,89a5688feaa98150cbef1c8a3639f63507331bce14235407fdad3a2e8eac6bac
8b340e8afb3952b4,211,NC,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,211,DAC,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,211,EP,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,211,TTC,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,211,Comfort,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,211,score,0.0,0.0,0.0,436655ce64ee6dd271e23a69bf51f53b3659d4842ad7a2a183af06744d7e1755
8b340e8afb3952b4,219,NC,0.0,0.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,219,DAC,1.0,1.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,219,EP,0.0,0.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,219,TTC,0.0,0.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,219,Comfort,0.0,0.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,219,score,0.0,0.0,0.0,7050deb02d2c4a58563f41f729d612679863e77046a63655a167b2ace5ff5ed9
8b340e8afb3952b4,227,NC,0.0,0.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
8b340e8afb3952b4,227,DAC,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
8b340e8afb3952b4,227,EP,0.0,0.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
8b340e8afb3952b4,227,TTC,0.0,0.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
8b340e8afb3952b4,227,Comfort,1.0,1.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
8b340e8afb3952b4,227,score,0.0,0.0,0.0,1c33df204ad9672fe3b182aa135b2ae67921c68fab7aed5b91ef9620b2659b39
c6cd57d4069b55bb,26,NC,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,26,DAC,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,26,EP,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,26,TTC,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,26,Comfort,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,26,score,0.0,0.0,0.0,3056dbbd18b92301ca24d8aff290566f982999801826fdc704a66770a605680e
c6cd57d4069b55bb,39,NC,0.5,0.5,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,39,DAC,0.0,0.0,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,39,EP,0.0,0.0,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,39,TTC,0.0,0.0,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,39,Comfort,1.0,1.0,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,39,score,0.0,0.0,0.0,f1f3a769cf7e44cde68f094ef1aa7ae4ca928f9b0836c8af91a8e8f524381a42
c6cd57d4069b55bb,52,NC,1.0,1.0,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,52,DAC,1.0,1.0,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,52,EP,0.6210069060325623,0.6210069060325623,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,52,TTC,1.0,1.0,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,52,Comfort,1.0,1.0,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,52,score,0.8420861959457397,0.8420861959457397,0.0,6603d277569de657759e5e56dafdce37d62971f696dcf2df70fc3f223da83e93
c6cd57d4069b55bb,86,NC,0.5,0.5,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,86,DAC,0.0,0.0,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,86,EP,0.0,0.0,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,86,TTC,0.0,0.0,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,86,Comfort,1.0,1.0,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,86,score,0.0,0.0,0.0,b6cf6bb8b4da2af3e3564e924bd9be20ec0266c0faacd752281dc8a98b96f1ef
c6cd57d4069b55bb,118,NC,1.0,1.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,118,DAC,0.0,0.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,118,EP,0.0,0.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,118,TTC,1.0,1.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,118,Comfort,1.0,1.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,118,score,0.0,0.0,0.0,0fea63a62a1ace87c20fba9fc8943bee9d02a01bc644ca3b122fb0fb98d11e0a
c6cd57d4069b55bb,157,NC,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,157,DAC,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,157,EP,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,157,TTC,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,157,Comfort,1.0,1.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,157,score,0.0,0.0,0.0,8525c1a509f90dec985bdc5b3f12c547840af01853246c897745cb97aa5625c2
c6cd57d4069b55bb,193,NC,1.0,1.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,193,DAC,0.0,0.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,193,EP,0.0,0.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,193,TTC,0.0,0.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,193,Comfort,1.0,1.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,193,score,0.0,0.0,0.0,1e0773300575438204475de42c4aba6b372d8031f868eae7c4730821f1fa002e
c6cd57d4069b55bb,212,NC,1.0,1.0,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,212,DAC,1.0,1.0,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,212,EP,0.46546581387519836,0.46546581387519836,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,212,TTC,1.0,1.0,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,212,Comfort,1.0,1.0,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,212,score,0.777277410030365,0.777277410030365,0.0,0bea52ee1e06099214af4776224ada501ca6e45830d7c743c743a2fdaa4e3387
c6cd57d4069b55bb,230,NC,0.0,0.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
c6cd57d4069b55bb,230,DAC,0.0,0.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
c6cd57d4069b55bb,230,EP,0.0,0.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
c6cd57d4069b55bb,230,TTC,0.0,0.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
c6cd57d4069b55bb,230,Comfort,1.0,1.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
c6cd57d4069b55bb,230,score,0.0,0.0,0.0,08859eb080de1da30965269e79af98a45473fa7916fb70fda451447fdb631850
