model,split,feature,horizon_s,channel,statistic,support,truth_std,mae,rmse,normalized_rmse,r2,spearman
extra_trees,outer_validation,C_environment_only_h1s_relative_lateral_velocity_min,1.0,relative_lateral_velocity,min,4596,0.16115163266658783,0.07245585322380066,0.09778329730033875,0.5826414192382336,0.6318201903205266,0.7015756049043833
extra_trees,outer_validation,C_environment_only_h1s_relative_lateral_velocity_max,1.0,relative_lateral_velocity,max,4596,0.16567501425743103,0.06693524867296219,0.09416338056325912,0.5854248950386073,0.6769646389445079,0.7298139970776505
extra_trees,outer_validation,C_environment_only_h1s_relative_lateral_velocity_q10,1.0,relative_lateral_velocity,q10,4596,0.02423570118844509,0.005411253776401281,0.02251899614930153,0.6131954193268085,0.13664992892471772,0.25300538937011474
extra_trees,outer_validation,C_environment_only_h1s_relative_lateral_velocity_q90,1.0,relative_lateral_velocity,q90,4596,0.025824081152677536,0.004735712427645922,0.02114490047097206,0.8712904130732528,0.3295574565001147,0.3313983864246391
extra_trees,outer_validation,C_environment_only_h1s_relative_lateral_velocity_nonzero_fraction,1.0,relative_lateral_velocity,nonzero_fraction,4596,0.033059023320674896,0.01415557786822319,0.018486374989151955,0.5412036440736471,0.6873031871593311,0.7989456902035507
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_mean,1.0,dynamic_clearance,mean,4596,0.19303560256958008,0.07755131274461746,0.1076631024479866,0.5706785690787668,0.6889293884871979,0.8563971838881246
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_std,1.0,dynamic_clearance,std,4596,0.0690356194972992,0.040660496801137924,0.052731458097696304,0.7722739914904148,0.4165641327492091,0.6677387810394416
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_min,1.0,dynamic_clearance,min,4596,0.14002574980258942,0.02600792609155178,0.10193247348070145,0.8010411375143712,0.4700812656728478,0.36582296790897384
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_max,1.0,dynamic_clearance,max,4596,0.17492899298667908,0.093071848154068,0.11873361468315125,0.6742969456881468,0.5392941204548476,0.7288246714739085
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_q10,1.0,dynamic_clearance,q10,4596,0.16441543400287628,0.051307253539562225,0.10724974423646927,0.6987046690471305,0.5744923704484501,0.8477265728386798
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_q90,1.0,dynamic_clearance,q90,4596,0.2302011251449585,0.11241862922906876,0.1396985799074173,0.6028232020059356,0.6317277405786654,0.8055182742373009
extra_trees,outer_validation,C_environment_only_h1s_dynamic_clearance_nonzero_fraction,1.0,dynamic_clearance,nonzero_fraction,4596,0.0325908400118351,0.013246128335595131,0.01724853180348873,0.5149720715377043,0.7199000028622898,0.8243339457095696
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_mean,1.0,dynamic_collision_field,mean,4596,0.1651976853609085,0.0649302676320076,0.0800090953707695,0.4712599859218469,0.7654309348855279,0.8602065321188114
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_std,1.0,dynamic_collision_field,std,4596,0.12145666778087616,0.04962938278913498,0.07337327301502228,0.6129263685652728,0.6350503277238109,0.8465003558635694
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_min,1.0,dynamic_collision_field,min,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_max,1.0,dynamic_collision_field,max,4596,0.20057325065135956,0.04887526109814644,0.16648657619953156,0.9060415148011642,0.31101060927021085,0.31478137995652317
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_q10,1.0,dynamic_collision_field,q10,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_q90,1.0,dynamic_collision_field,q90,4596,0.40431058406829834,0.1958644688129425,0.32198113203048706,0.8273842362917384,0.36579352022571754,0.5526269404670353
extra_trees,outer_validation,C_environment_only_h1s_dynamic_collision_field_nonzero_fraction,1.0,dynamic_collision_field,nonzero_fraction,4596,0.1651976853609085,0.0649302676320076,0.0800090953707695,0.4712599859218469,0.7654309348855279,0.8602065321188114
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_mean,2.0,candidate_relative_dynamic_occupancy,mean,4596,0.03293538838624954,0.013796542771160603,0.017571741715073586,0.5070520425951887,0.7153546956873618,0.8291947613810347
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_std,2.0,candidate_relative_dynamic_occupancy,std,4596,0.07649454474449158,0.03361610695719719,0.042014602571725845,0.5405110768690468,0.6983249079770427,0.8316216602668641
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_min,2.0,candidate_relative_dynamic_occupancy,min,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_max,2.0,candidate_relative_dynamic_occupancy,max,4596,0.15946142375469208,0.026955561712384224,0.12976469099521637,1.003702989534744,0.33778067847526005,0.2671278498986254
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_q10,2.0,candidate_relative_dynamic_occupancy,q10,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_q90,2.0,candidate_relative_dynamic_occupancy,q90,4596,0.2394302636384964,0.073676697909832,0.1674371361732483,0.6067738469369318,0.5109587449014978,0.4017111964361902
extra_trees,outer_validation,C_environment_only_h2s_candidate_relative_dynamic_occupancy_nonzero_fraction,2.0,candidate_relative_dynamic_occupancy,nonzero_fraction,4596,0.03293538838624954,0.013796542771160603,0.017571741715073586,0.5070520425951887,0.7153546956873618,0.8291947613810347
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_mean,2.0,relative_longitudinal_velocity,mean,4596,0.007832572795450687,0.003917413298040628,0.005402022507041693,0.6697825888645499,0.5243320057218961,0.7812342034604542
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_std,2.0,relative_longitudinal_velocity,std,4596,0.029468562453985214,0.015823936089873314,0.021240955218672752,0.7336356574310707,0.48044665594367164,0.6987353591847607
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_min,2.0,relative_longitudinal_velocity,min,4596,0.1802452951669693,0.10003519803285599,0.15819403529167175,0.836755794743745,0.22971345129121923,0.5235027110770163
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_max,2.0,relative_longitudinal_velocity,max,4596,0.24902747571468353,0.12869775295257568,0.16844438016414642,0.7429631648605535,0.542471044397977,0.7528279071152093
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_q10,2.0,relative_longitudinal_velocity,q10,4596,0.008657216094434261,0.0010411139810457826,0.007371586747467518,0.9949027952546924,0.2749540955444868,0.18927617004494504
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_q90,2.0,relative_longitudinal_velocity,q90,4596,0.01422072108834982,0.0024876294191926718,0.01302307192236185,0.7942236112122423,0.16134422092849,0.2564188928442156
extra_trees,outer_validation,C_environment_only_h2s_relative_longitudinal_velocity_nonzero_fraction,2.0,relative_longitudinal_velocity,nonzero_fraction,4596,0.032576631754636765,0.01394219882786274,0.018250398337841034,0.5302626280993883,0.6861426155814903,0.8162386074214186
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_mean,2.0,relative_lateral_velocity,mean,4596,0.009442743845283985,0.0034737379755824804,0.005803367123007774,0.5141462204755399,0.6222855042152953,0.8095347829167843
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_std,2.0,relative_lateral_velocity,std,4596,0.02692386880517006,0.009949939325451851,0.012927941977977753,0.42942786331759303,0.7694400608070155,0.8534965602198177
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_min,2.0,relative_lateral_velocity,min,4596,0.15913492441177368,0.07548678666353226,0.10521795600652695,0.642001513660128,0.5628316147024868,0.6682025083162355
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_max,2.0,relative_lateral_velocity,max,4596,0.16670389473438263,0.06700848788022995,0.09646116197109222,0.6152215221693238,0.6651783897952852,0.710530555741086
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_q10,2.0,relative_lateral_velocity,q10,4596,0.024211207404732704,0.005696915090084076,0.01786956749856472,0.46934421119124814,0.4552524893182047,0.2664490312977405
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_q90,2.0,relative_lateral_velocity,q90,4596,0.02337019518017769,0.005038971081376076,0.018304623663425446,0.6856436945704681,0.38652503535649885,0.29260952824452247
extra_trees,outer_validation,C_environment_only_h2s_relative_lateral_velocity_nonzero_fraction,2.0,relative_lateral_velocity,nonzero_fraction,4596,0.032934557646512985,0.014276907779276371,0.01820732094347477,0.5245752300837047,0.6943753327426829,0.805273169068664
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_mean,2.0,dynamic_clearance,mean,4596,0.1951947957277298,0.07858279347419739,0.11213979125022888,0.6004128929971108,0.6699475070989918,0.8553194588242784
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_std,2.0,dynamic_clearance,std,4596,0.07150418311357498,0.040887072682380676,0.05573302134871483,0.813002756359892,0.39247762833313926,0.6630337106161343
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_min,2.0,dynamic_clearance,min,4596,0.16113772988319397,0.030718186870217323,0.12814415991306305,0.9724206697637034,0.36758353036930225,0.3581086627870192
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_max,2.0,dynamic_clearance,max,4596,0.1757647842168808,0.08909373730421066,0.11555024236440659,0.6506188914641423,0.5678066950757957,0.7425903805155624
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_q10,2.0,dynamic_clearance,q10,4596,0.1738605946302414,0.052554309368133545,0.11880893260240555,0.7740703931198684,0.5330226731632979,0.8475996533707127
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_q90,2.0,dynamic_clearance,q90,4596,0.23132678866386414,0.11226697266101837,0.1393168866634369,0.603089617404984,0.6372932007689361,0.810551376180714
extra_trees,outer_validation,C_environment_only_h2s_dynamic_clearance_nonzero_fraction,2.0,dynamic_clearance,nonzero_fraction,4596,0.032429441809654236,0.013589829206466675,0.017481094226241112,0.5139851342810795,0.7094249887292343,0.8214391443172232
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_mean,2.0,dynamic_collision_field,mean,4596,0.16602317988872528,0.06471175700426102,0.07971297949552536,0.46658972810447663,0.7694736130288812,0.8586499796288887
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_std,2.0,dynamic_collision_field,std,4596,0.11988390982151031,0.0497606061398983,0.07235471904277802,0.6174274854014584,0.6357396538566346,0.8468629957228576
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_min,2.0,dynamic_collision_field,min,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_max,2.0,dynamic_collision_field,max,4596,0.18219740688800812,0.04216250404715538,0.14781582355499268,0.8438113017229067,0.3418005797752387,0.28629826121923413
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_q10,2.0,dynamic_collision_field,q10,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_q90,2.0,dynamic_collision_field,q90,4596,0.39495038986206055,0.18650002777576447,0.3166082799434662,0.8358193654573828,0.3573722095947115,0.5390071724273594
extra_trees,outer_validation,C_environment_only_h2s_dynamic_collision_field_nonzero_fraction,2.0,dynamic_collision_field,nonzero_fraction,4596,0.16602317988872528,0.06471175700426102,0.07971297949552536,0.46658972810447663,0.7694736130288812,0.8586499796288887
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_mean,4.0,candidate_relative_dynamic_occupancy,mean,4596,0.03266116976737976,0.015188246965408325,0.018904291093349457,0.5254351764080364,0.6649904151275738,0.7890492922412607
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_std,4.0,candidate_relative_dynamic_occupancy,std,4596,0.07592343538999557,0.0361236110329628,0.045194100588560104,0.5727739869930055,0.6456668168589818,0.7912228168779438
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_min,4.0,candidate_relative_dynamic_occupancy,min,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_max,4.0,candidate_relative_dynamic_occupancy,max,4596,0.13855966925621033,0.023108087480068207,0.11452922970056534,0.8925922841940672,0.31678239567190647,0.24153817616284187
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_q10,4.0,candidate_relative_dynamic_occupancy,q10,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_q90,4.0,candidate_relative_dynamic_occupancy,q90,4596,0.24566566944122314,0.08222226798534393,0.1794838160276413,0.634605457279592,0.466220717202781,0.39330710959663234
extra_trees,outer_validation,C_environment_only_h4s_candidate_relative_dynamic_occupancy_nonzero_fraction,4.0,candidate_relative_dynamic_occupancy,nonzero_fraction,4596,0.03266116976737976,0.015188246965408325,0.018904291093349457,0.5254351764080364,0.6649904151275738,0.7890492922412607
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_mean,4.0,relative_longitudinal_velocity,mean,4596,0.008125350810587406,0.004100944846868515,0.0056151458993554115,0.6801507806956488,0.5224290044785058,0.7629185021350695
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_std,4.0,relative_longitudinal_velocity,std,4596,0.030860457569360733,0.016632072627544403,0.02177967131137848,0.7093820918889493,0.5019214006219144,0.6710803801818284
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_min,4.0,relative_longitudinal_velocity,min,4596,0.17464679479599,0.10251344740390778,0.1593806892633438,0.837820043937575,0.16718187336660129,0.4761697794811269
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_max,4.0,relative_longitudinal_velocity,max,4596,0.24798539280891418,0.1266162097454071,0.16324660181999207,0.6948464642999941,0.5666526957485133,0.7515223416645698
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_q10,4.0,relative_longitudinal_velocity,q10,4596,0.008286327123641968,0.0009063987527042627,0.007673685438930988,1.3570107661701096,0.14240161492348746,0.2042572566292681
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_q90,4.0,relative_longitudinal_velocity,q90,4596,0.015289953909814358,0.002398074371740222,0.012735572643578053,0.7967447743239998,0.3062155267592077,0.24274285520024816
extra_trees,outer_validation,C_environment_only_h4s_relative_longitudinal_velocity_nonzero_fraction,4.0,relative_longitudinal_velocity,nonzero_fraction,4596,0.03165484219789505,0.0159679614007473,0.02099405601620674,0.6007200049801072,0.5601421639211137,0.7422497430162623
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_mean,4.0,relative_lateral_velocity,mean,4596,0.009088052436709404,0.0035940648522228003,0.006227081175893545,0.577505571410532,0.530508758904958,0.7956081670502508
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_std,4.0,relative_lateral_velocity,std,4596,0.027767406776547432,0.01143666822463274,0.015324380248785019,0.5094238483787994,0.6954243299511442,0.8057852864960248
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_min,4.0,relative_lateral_velocity,min,4596,0.16406983137130737,0.08152998983860016,0.11526191234588623,0.6973878977518513,0.506469275855373,0.6792962989679477
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_max,4.0,relative_lateral_velocity,max,4596,0.15559811890125275,0.06853201240301132,0.10021144151687622,0.659475894687842,0.5852121674821078,0.6747539096351728
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_q10,4.0,relative_lateral_velocity,q10,4596,0.02252415008842945,0.005771929863840342,0.023162638768553734,0.7105323844595733,-0.057497390859789554,0.24993470755611508
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_q90,4.0,relative_lateral_velocity,q90,4596,0.015417933464050293,0.0035691307857632637,0.012874551117420197,0.5520287177491768,0.3027125524034189,0.270906615586623
extra_trees,outer_validation,C_environment_only_h4s_relative_lateral_velocity_nonzero_fraction,4.0,relative_lateral_velocity,nonzero_fraction,4596,0.03257002681493759,0.015518905594944954,0.01940310187637806,0.5386199220520932,0.6450999375203107,0.7691611812138781
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_mean,4.0,dynamic_clearance,mean,4596,0.18950054049491882,0.08355697989463806,0.11661668866872787,0.624116610556612,0.6212955111273253,0.8175473294446726
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_std,4.0,dynamic_clearance,std,4596,0.068511962890625,0.040466248989105225,0.05393705144524574,0.8021637108801186,0.38021428541634594,0.6537697028748649
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_min,4.0,dynamic_clearance,min,4596,0.14064547419548035,0.026588937267661095,0.11226876080036163,0.8561339782816297,0.36281393309035237,0.31182104290705975
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_max,4.0,dynamic_clearance,max,4596,0.17497965693473816,0.09885524213314056,0.12412819266319275,0.695523613071509,0.4967709372958221,0.7000071438198279
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_q10,4.0,dynamic_clearance,q10,4596,0.15819577872753143,0.05057081580162048,0.10774360597133636,0.7034522083456931,0.5361332498801334,0.7963532383442319
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_q90,4.0,dynamic_clearance,q90,4596,0.22716733813285828,0.11829965561628342,0.14837367832660675,0.6514857086102439,0.5733988414397772,0.7767979013838374
extra_trees,outer_validation,C_environment_only_h4s_dynamic_clearance_nonzero_fraction,4.0,dynamic_clearance,nonzero_fraction,4596,0.03210937976837158,0.015124454163014889,0.01877247542142868,0.5264562881369372,0.6581943308035721,0.7814242680915846
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_mean,4.0,dynamic_collision_field,mean,4596,0.16522498428821564,0.07227188348770142,0.08942803740501404,0.5203731410256133,0.7070482990765574,0.817961433177969
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_std,4.0,dynamic_collision_field,std,4596,0.11603924632072449,0.05156268924474716,0.074227474629879,0.6341373665991451,0.5908151780228947,0.8018259379661106
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_min,4.0,dynamic_collision_field,min,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_max,4.0,dynamic_collision_field,max,4596,0.1736258566379547,0.03924119472503662,0.14352624118328094,0.8111281361384627,0.3166646954372495,0.2643907027633428
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_q10,4.0,dynamic_collision_field,q10,4596,0.0,0.0,0.0,0.0,,
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_q90,4.0,dynamic_collision_field,q90,4596,0.38838645815849304,0.18935555219650269,0.3155759274959564,0.8390705237972906,0.33979392212443393,0.5207940537043616
extra_trees,outer_validation,C_environment_only_h4s_dynamic_collision_field_nonzero_fraction,4.0,dynamic_collision_field,nonzero_fraction,4596,0.16522498428821564,0.07227188348770142,0.08942803740501404,0.5203731410256133,0.7070482990765574,0.817961433177969
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_mean,1.0,candidate_relative_dynamic_occupancy,mean,19404,0.034130439162254333,0.013675636611878872,0.01860904134809971,0.5452316793937289,0.7027209981989924,0.8713242596683448
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_std,1.0,candidate_relative_dynamic_occupancy,std,19404,0.07737860828638077,0.032647062093019485,0.041633639484643936,0.5380482271907303,0.7105010644132295,0.8716476637387802
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_min,1.0,candidate_relative_dynamic_occupancy,min,19404,0.0,0.0,0.0,0.0,,
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_max,1.0,candidate_relative_dynamic_occupancy,max,19404,0.12337623536586761,0.03240177407860756,0.11850344389677048,0.9604016725264993,0.07743096125157867,0.19573401776230495
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q10,1.0,candidate_relative_dynamic_occupancy,q10,19404,0.0,0.0,0.0,0.0,,
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_q90,1.0,candidate_relative_dynamic_occupancy,q90,19404,0.2609739601612091,0.09903179109096527,0.1996803879737854,0.765120266575159,0.4145679270161563,0.4424848399693917
mlp_delta,outer_train_oof,C_environment_only_h1s_candidate_relative_dynamic_occupancy_nonzero_fraction,1.0,candidate_relative_dynamic_occupancy,nonzero_fraction,19404,0.034130439162254333,0.013772543519735336,0.018883127719163895,0.5532622151746341,0.693899461740114,0.8715971887521815
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_mean,1.0,relative_longitudinal_velocity,mean,19404,0.007955633103847504,0.005038807634264231,0.0068675447255373,0.8632305486991494,0.2548332299175896,0.5566604663242384
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_std,1.0,relative_longitudinal_velocity,std,19404,0.029039187356829643,0.01804574579000473,0.023379547521471977,0.8051026958543731,0.35180857147124367,0.6375795580164308
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_min,1.0,relative_longitudinal_velocity,min,19404,0.19303037226200104,0.13314422965049744,0.18855136632919312,0.9767876200434378,0.04586886490809772,0.17914804005752757
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_max,1.0,relative_longitudinal_velocity,max,19404,0.22730512917041779,0.15810510516166687,0.19314450025558472,0.8497268022864342,0.2779848840173297,0.6083832750334924
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_q10,1.0,relative_longitudinal_velocity,q10,19404,0.008030524477362633,0.0012662961380556226,0.00801481120288372,0.997970507711688,0.003909522218198402,0.1742605743112669
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_q90,1.0,relative_longitudinal_velocity,q90,19404,0.014121591113507748,0.0033339299261569977,0.013644264079630375,0.9661111059454763,0.06645988382406387,0.2787292908022213
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_longitudinal_velocity_nonzero_fraction,1.0,relative_longitudinal_velocity,nonzero_fraction,19404,0.03356732428073883,0.01252589002251625,0.017411770299077034,0.5187114318272519,0.7309379614333806,0.8605342936099092
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_mean,1.0,relative_lateral_velocity,mean,19404,0.011466009542346,0.006918818689882755,0.010790648870170116,0.9411037837073883,0.1143329355181617,0.336011067128514
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_std,1.0,relative_lateral_velocity,std,19404,0.03129623085260391,0.013388575986027718,0.01781447045505047,0.5692208885612566,0.6759874880405596,0.8286841816587778
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_min,1.0,relative_lateral_velocity,min,19404,0.16783730685710907,0.11598989367485046,0.1486051231622696,0.8854630827123613,0.21604600860993128,0.2772221070581097
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_max,1.0,relative_lateral_velocity,max,19404,0.16085386276245117,0.11028798669576645,0.14181886613368988,0.8817046958614004,0.22267087093330817,0.3122431271547073
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_q10,1.0,relative_lateral_velocity,q10,19404,0.03671971336007118,0.009971783496439457,0.03186102211475372,0.8675800948810548,0.24712871243054635,0.3293584861736664
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_q90,1.0,relative_lateral_velocity,q90,19404,0.02426926977932453,0.006593619007617235,0.02313651144504547,0.9533561362325481,0.09117068725909683,0.2786674159507309
mlp_delta,outer_train_oof,C_environment_only_h1s_relative_lateral_velocity_nonzero_fraction,1.0,relative_lateral_velocity,nonzero_fraction,19404,0.034157782793045044,0.01273009181022644,0.01758650690317154,0.5148592749042472,0.7349182566422581,0.8607853931558903
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_mean,1.0,dynamic_clearance,mean,19404,0.18865804374217987,0.08576652407646179,0.11780045181512833,0.6244125587145092,0.6101090006635764,0.8583447133732961
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_std,1.0,dynamic_clearance,std,19404,0.068280890583992,0.045147333294153214,0.059118952602148056,0.86582148770106,0.2503560478382453,0.5869960692333788
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_min,1.0,dynamic_clearance,min,19404,0.12724395096302032,0.03582305088639259,0.11995191127061844,0.9426477369788429,0.111330924239602,0.36781747583666413
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_max,1.0,dynamic_clearance,max,19404,0.1760886311531067,0.10423040390014648,0.13062900304794312,0.7418517326249223,0.44967835547805435,0.7175110387829841
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_q10,1.0,dynamic_clearance,q10,19404,0.15349982678890228,0.05514900013804436,0.11988455802202225,0.7810172512108932,0.3900268274814459,0.8744207736983786
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_q90,1.0,dynamic_clearance,q90,19404,0.23174090683460236,0.1287427544593811,0.15256597101688385,0.6583481895556443,0.5665790336409926,0.790065492764795
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_clearance_nonzero_fraction,1.0,dynamic_clearance,nonzero_fraction,19404,0.0334942601621151,0.01372401975095272,0.018683888018131256,0.557826058860815,0.6888328380029269,0.8550372254168789
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_mean,1.0,dynamic_collision_field,mean,19404,0.16977709531784058,0.0719224065542221,0.09297829866409302,0.5476496330376687,0.700080278098534,0.8904047959568184
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_std,1.0,dynamic_collision_field,std,19404,0.11971022188663483,0.053348809480667114,0.07765940576791763,0.6487307381329621,0.5791516726228182,0.857464702570076
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_min,1.0,dynamic_collision_field,min,19404,0.0,0.0,0.0,0.0,,
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_max,1.0,dynamic_collision_field,max,19404,0.18376152217388153,0.061541397124528885,0.1652894765138626,0.8995267432362088,0.19093879835726002,0.29891310246426606
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_q10,1.0,dynamic_collision_field,q10,19404,0.0,0.0,0.0,0.0,,
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_q90,1.0,dynamic_collision_field,q90,19404,0.3891376554965973,0.19377951323986053,0.2892649173736572,0.7433144645399119,0.4474328187630612,0.593434807315415
mlp_delta,outer_train_oof,C_environment_only_h1s_dynamic_collision_field_nonzero_fraction,1.0,dynamic_collision_field,nonzero_fraction,19404,0.16977709531784058,0.07025901228189468,0.09078744053840637,0.5347453030401438,0.7140478821733678,0.8906325656327642
mlp_delta,outer_train_oof,C_environment_only_h2s_candidate_relative_dynamic_occupancy_mean,2.0,candidate_relative_dynamic_occupancy,mean,19404,0.03465450927615166,0.012905469164252281,0.017353417351841927,0.5007520516142182,0.7492445034381885,0.8697976370996144
