token,log_name,label,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,v2_training_reward,saved_advantage,v2_no_at_fault_collisions,v2_drivable_area_compliance,v2_driving_direction_compliance,v2_traffic_light_compliance,v2_ego_progress,v2_time_to_collision_within_bound,v2_lane_keeping,v2_history_comfort,v2_pdm_score,v2_two_frame_extended_comfort,v2_score
d665abc30dd556b5,2021.10.11.02.57.41_veh-50_00145_00308,candidate7,True,1.0,1.0,0.8648324406039423,1.0,1.0,1.0,0.9436801835849759,0.9523742713196339,-1.3478140830993652,1.0,1.0,1.0,1.0,0.8666479596949747,1.0,1.0,1.0,0.9523742713196339,,0.9523742713196339
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate0,True,1.0,1.0,0.7656643544210169,1.0,1.0,1.0,0.9023601476754237,0.916308698007506,0.8247222304344177,1.0,1.0,1.0,1.0,0.7656643544210169,1.0,1.0,1.0,0.916308698007506,,0.916308698007506
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate1,True,1.0,1.0,0.7660819945145524,1.0,1.0,1.0,0.9025341643810635,0.9164578551837687,0.9282001852989197,1.0,1.0,1.0,1.0,0.7660819945145524,1.0,1.0,1.0,0.9164578551837687,,0.9164578551837687
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate2,True,1.0,1.0,0.7559755584639222,1.0,1.0,1.0,0.8983231493599675,0.912848413737115,-1.5762819051742554,1.0,1.0,1.0,1.0,0.7559755584639222,1.0,1.0,1.0,0.912848413737115,,0.912848413737115
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate3,True,1.0,1.0,0.7619609684660319,1.0,1.0,1.0,0.9008170701941799,0.9149860601664399,-0.09301440417766571,1.0,1.0,1.0,1.0,0.7619609684660319,1.0,1.0,1.0,0.9149860601664399,,0.9149860601664399
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate4,True,1.0,1.0,0.760754042000263,1.0,1.0,1.0,0.9003141841667762,0.9145550150000938,-0.3921163082122803,1.0,1.0,1.0,1.0,0.760754042000263,1.0,1.0,1.0,0.9145550150000938,,0.9145550150000938
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate5,True,1.0,1.0,0.7622963569427975,1.0,1.0,1.0,0.9009568153928322,0.9151058417652848,-0.009925947524607182,1.0,1.0,1.0,1.0,0.7622963569427975,1.0,1.0,1.0,0.9151058417652848,,0.9151058417652848
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate6,True,1.0,1.0,0.7574537388161006,1.0,1.0,1.0,0.8989390578400419,0.9133763352914644,-1.2099730968475342,1.0,1.0,1.0,1.0,0.7574537388161006,1.0,1.0,1.0,0.9133763352914644,,0.9133763352914644
e3e5aec8129a5397,2021.07.16.16.08.35_veh-35_04744_06051,candidate7,True,1.0,1.0,0.7685038970198426,1.0,1.0,1.0,0.9035432904249344,0.9173228203642295,1.5283892154693604,1.0,1.0,1.0,1.0,0.7685038970198426,1.0,1.0,1.0,0.9173228203642295,,0.9173228203642295
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate0,True,1.0,1.0,0.7456705566336591,1.0,1.0,1.0,0.894029398597358,0.9091680559405926,-1.5736550092697144,1.0,1.0,1.0,1.0,0.7456705566336591,1.0,1.0,1.0,0.9091680559405926,,0.9091680559405926
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate1,True,1.0,1.0,0.753768286449328,1.0,1.0,1.0,0.89740345268722,0.9120601023033315,0.15603579580783844,1.0,1.0,1.0,1.0,0.753768286449328,1.0,1.0,1.0,0.9120601023033315,,0.9120601023033315
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate2,True,1.0,1.0,0.7542923119936573,1.0,1.0,1.0,0.897621796664024,0.9122472542834491,0.26797375082969666,1.0,1.0,1.0,1.0,0.7542923119936573,1.0,1.0,1.0,0.9122472542834491,,0.9122472542834491
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate3,True,1.0,1.0,0.7476599102040397,1.0,1.0,1.0,0.8948582959183499,0.9098785393585855,-1.1487185955047607,1.0,1.0,1.0,1.0,0.7476599102040397,1.0,1.0,1.0,0.9098785393585855,,0.9098785393585855
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate4,True,1.0,1.0,0.7515626853231206,1.0,1.0,1.0,0.896484452217967,0.9112723876154003,-0.3150660991668701,1.0,1.0,1.0,1.0,0.7515626853231206,1.0,1.0,1.0,0.9112723876154003,,0.9112723876154003
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate5,True,1.0,1.0,0.761378481699101,1.0,1.0,1.0,0.9005743673746255,0.9147780291782504,1.7816314697265625,1.0,1.0,1.0,1.0,0.761378481699101,1.0,1.0,1.0,0.9147780291782504,,0.9147780291782504
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate6,True,1.0,1.0,0.7526935705476194,1.0,1.0,1.0,0.8969556543948415,0.9116762751955784,-0.07350829243659973,1.0,1.0,1.0,1.0,0.7526935705476194,1.0,1.0,1.0,0.9116762751955784,,0.9116762751955784
e532ed8463d658eb,2021.08.31.11.47.30_veh-40_00393_00847,candidate7,True,1.0,1.0,0.757275674960066,1.0,1.0,1.0,0.8988648645666942,0.9133127410571664,0.905235767364502,1.0,1.0,1.0,1.0,0.757275674960066,1.0,1.0,1.0,0.9133127410571664,,0.9133127410571664
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate0,True,1.0,1.0,0.5515345455161365,1.0,1.0,1.0,0.813139393965057,0.8304664825105679,1.453975796699524,1.0,1.0,1.0,1.0,0.5253061510295899,1.0,1.0,1.0,0.8304664825105679,,0.8304664825105679
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate1,True,1.0,1.0,0.5326311972325183,1.0,1.0,1.0,0.8052629988468826,0.8240363418828226,-1.1620166301727295,1.0,1.0,1.0,1.0,0.5073017572719032,1.0,1.0,1.0,0.8240363418828226,,0.8240363418828226
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate2,True,1.0,1.0,0.5516198862631245,1.0,1.0,1.0,0.8131749526096352,0.8304955119182778,1.465785026550293,1.0,1.0,1.0,1.0,0.5253874333711779,1.0,1.0,1.0,0.8304955119182778,,0.8304955119182778
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate3,True,1.0,1.0,0.5354388472327718,1.0,1.0,1.0,0.806432853013655,0.8249913887911402,-0.7734733819961548,1.0,1.0,1.0,1.0,0.5099758886151923,1.0,1.0,1.0,0.8249913887911402,,0.8249913887911402
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate4,True,1.0,1.0,0.5458311097445934,1.0,1.0,1.0,0.8107629623935807,0.8285264085341434,0.6646919250488281,1.0,1.0,1.0,1.0,0.5198739438956015,1.0,1.0,1.0,0.8285264085341434,,0.8285264085341434
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate5,True,1.0,1.0,0.5354200596989728,1.0,1.0,1.0,0.806425024874572,0.8249849980458307,-0.7760680317878723,1.0,1.0,1.0,1.0,0.5099579945283258,1.0,1.0,1.0,0.8249849980458307,,0.8249849980458307
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate6,True,1.0,1.0,0.5409282991406633,1.0,1.0,1.0,0.8087201246419431,0.8268586742692147,-0.01379773486405611,1.0,1.0,1.0,1.0,0.5152042879538011,1.0,1.0,1.0,0.8268586742692147,,0.8268586742692147
e55c88f3c34858a2,2021.08.31.14.40.58_veh-40_00679_00892,candidate7,True,1.0,1.0,0.5348199470742829,1.0,1.0,1.0,0.8061749779476178,0.8247808644441351,-0.8591212034225464,1.0,1.0,1.0,1.0,0.5093864204435782,1.0,1.0,1.0,0.8247808644441351,,0.8247808644441351
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate0,True,1.0,1.0,0.7535330792560537,1.0,1.0,1.0,0.8973054496900223,0.9119760997343048,0.3609125018119812,1.0,1.0,1.0,1.0,0.7535330792560537,1.0,1.0,1.0,0.9119760997343048,,0.9119760997343048
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate1,True,1.0,1.0,0.7553903193383272,1.0,1.0,1.0,0.8980792997243029,0.9126393997636882,0.7086082696914673,1.0,1.0,1.0,1.0,0.7553903193383272,1.0,1.0,1.0,0.9126393997636882,,0.9126393997636882
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate2,True,1.0,1.0,0.757161102463708,1.0,1.0,1.0,0.898817126026545,0.9132718223084672,1.0401504039764404,1.0,1.0,1.0,1.0,0.757161102463708,1.0,1.0,1.0,0.9132718223084672,,0.9132718223084672
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate3,True,1.0,1.0,0.7446759929273051,1.0,1.0,1.0,0.8936149970530437,0.9088128546168946,-1.2972664833068848,1.0,1.0,1.0,1.0,0.7446759929273051,1.0,1.0,1.0,0.9088128546168946,,0.9088128546168946
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate4,True,1.0,1.0,0.7445205168592929,1.0,1.0,1.0,0.8935502153580387,0.9087573274497475,-1.3263869285583496,1.0,1.0,1.0,1.0,0.7445205168592929,1.0,1.0,1.0,0.9087573274497475,,0.9087573274497475
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate5,True,1.0,1.0,0.7551636929251049,1.0,1.0,1.0,0.8979848720521271,0.912558461758966,0.6661773920059204,1.0,1.0,1.0,1.0,0.7551636929251049,1.0,1.0,1.0,0.912558461758966,,0.912558461758966
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate6,True,1.0,1.0,0.7570253979187176,1.0,1.0,1.0,0.8987605824661323,0.913223356399542,1.0147480964660645,1.0,1.0,1.0,1.0,0.7570253979187176,1.0,1.0,1.0,0.913223356399542,,0.913223356399542
e6c37d40ef65517d,2021.10.11.08.31.07_veh-50_00791_00954,candidate7,True,1.0,1.0,0.7453725138176311,1.0,1.0,1.0,0.8939052140906796,0.9090616120777254,-1.1668806076049805,1.0,1.0,1.0,1.0,0.7453725138176311,1.0,1.0,1.0,0.9090616120777254,,0.9090616120777254
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
e87a8b541c235da3,2021.06.09.14.50.36_veh-26_01124_01198,candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,,0.8571428571428571
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate0,True,1.0,1.0,0.7301017420379924,1.0,1.0,1.0,0.8875423925158302,0.856682178328254,0.3239156901836395,1.0,1.0,1.0,1.0,0.5987100993191111,1.0,1.0,1.0,0.856682178328254,,0.856682178328254
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate1,True,1.0,1.0,0.7288675744777889,1.0,1.0,1.0,0.8870281560324121,0.8563207274411473,-0.08351529389619827,1.0,1.0,1.0,1.0,0.5976980368352124,1.0,1.0,1.0,0.8563207274411473,,0.8563207274411473
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate2,True,1.0,1.0,0.7248049812577366,1.0,1.0,1.0,0.8853354088573903,0.85513091499534,-1.4247318506240845,1.0,1.0,1.0,1.0,0.594366561986952,1.0,1.0,1.0,0.85513091499534,,0.85513091499534
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate3,True,1.0,1.0,0.7263985777936605,1.0,1.0,1.0,0.8859994074140252,0.8555976319146413,-0.8986460566520691,1.0,1.0,1.0,1.0,0.5956733693609959,1.0,1.0,1.0,0.8555976319146413,,0.8555976319146413
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate4,True,1.0,1.0,0.7358703683344266,1.0,1.0,1.0,0.8899459868060111,0.8583716370042619,2.228306293487549,1.0,1.0,1.0,1.0,0.6034405836119335,1.0,1.0,1.0,0.8583716370042619,,0.8583716370042619
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate5,True,1.0,1.0,0.7285101311423732,1.0,1.0,1.0,0.8868792213093221,0.8562160429438047,-0.2015654593706131,1.0,1.0,1.0,1.0,0.5974049202426532,1.0,1.0,1.0,0.8562160429438047,,0.8562160429438047
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate6,True,1.0,1.0,0.728866682950033,1.0,1.0,1.0,0.8870277845625137,0.8563204663392445,-0.08385123312473297,1.0,1.0,1.0,1.0,0.5976973057498847,1.0,1.0,1.0,0.8563204663392445,,0.8563204663392445
eab9371af12a5f32,2021.08.17.14.32.33_veh-08_01576_01919,candidate7,True,1.0,1.0,0.729545205602544,1.0,1.0,1.0,0.8873105023343933,0.8565191853969969,0.14015518128871918,1.0,1.0,1.0,1.0,0.5982537191115912,1.0,1.0,1.0,0.8565191853969969,,0.8565191853969969
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate0,True,1.0,1.0,0.9798098853118024,1.0,1.0,1.0,0.991587452213251,0.9927892447542151,2.1334214210510254,1.0,1.0,1.0,1.0,0.9798098853118024,1.0,1.0,1.0,0.9927892447542151,,0.9927892447542151
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate1,True,1.0,1.0,0.9686523634237769,1.0,1.0,1.0,0.9869384847599071,0.9888044155084917,-0.46027371287345886,1.0,1.0,1.0,1.0,0.9686523634237769,1.0,1.0,1.0,0.9888044155084917,,0.9888044155084917
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate2,True,1.0,1.0,0.9695849016101278,1.0,1.0,1.0,0.9873270423375532,0.9891374648607599,-0.24348261952400208,1.0,1.0,1.0,1.0,0.9695849016101278,1.0,1.0,1.0,0.9891374648607599,,0.9891374648607599
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate3,True,1.0,1.0,0.9718387616735745,1.0,1.0,1.0,0.9882661506973228,0.9899424148834195,0.2804550528526306,1.0,1.0,1.0,1.0,0.9718387616735745,1.0,1.0,1.0,0.9899424148834195,,0.9899424148834195
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate4,True,1.0,1.0,0.9675274277582651,1.0,1.0,1.0,0.9864697615659438,0.988402652770809,-0.7217575907707214,1.0,1.0,1.0,1.0,0.9675274277582651,1.0,1.0,1.0,0.988402652770809,,0.988402652770809
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate5,True,1.0,1.0,0.9640515621341323,1.0,1.0,1.0,0.9850214842225551,0.9871612721907616,-1.529758334159851,1.0,1.0,1.0,1.0,0.9640515621341323,1.0,1.0,1.0,0.9871612721907616,,0.9871612721907616
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate6,True,1.0,1.0,0.970932954613239,1.0,1.0,1.0,0.9878887310888497,0.9896189123618712,0.06987129151821136,1.0,1.0,1.0,1.0,0.970932954613239,1.0,1.0,1.0,0.9896189123618712,,0.9896189123618712
f4d4d36569735781,2021.08.17.14.45.12_veh-42_00092_00301,candidate7,True,1.0,1.0,0.9726608072049864,1.0,1.0,1.0,0.9886086696687443,0.9902360025732094,0.47152450680732727,1.0,1.0,1.0,1.0,0.9726608072049864,1.0,1.0,1.0,0.9902360025732094,,0.9902360025732094
